"预测结果","真实结果"
11656425.731436964,13640
11656425.731436964,154842
11656425.731436964,25124926
11656425.731436964,0
11656425.731436964,4953042
11656425.731436964,2250107
11656425.731436964,890599
11656425.731436964,7723746
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,21798
11656425.731436964,2045580
11656425.731436964,7880275
11656425.731436964,0
11656425.731436964,8854656
11656425.731436964,21748178
11656425.731436964,1310719
11656425.731436964,2074230
11656425.731436964,557577
11656425.731436964,1094258
11656425.731436964,1492360
11656425.731436964,0
11656425.731436964,322629
11656425.731436964,12097900
11656425.731436964,25948246
11656425.731436964,925108
11656425.731436964,3423373
11656425.731436964,0
11656425.731436964,19483449
11656425.731436964,40827655
11656425.731436964,15976
11656425.731436964,24101129
11656425.731436964,0
11656425.731436964,20145730
11656425.731436964,586863
11656425.731436964,41450876
11656425.731436964,0
11656425.731436964,7664986
11656425.731436964,2410401
11656425.731436964,0
11656425.731436964,0
11656425.731436964,14464332
11656425.731436964,1196623
11656425.731436964,5479851
11656425.731436964,28969
11656425.731436964,3903991
11656425.731436964,0
11656425.731436964,129951
11656425.731436964,6957921
11656425.731436964,17839539
11656425.731436964,0
11656425.731436964,12848307
11656425.731436964,6935
11656425.731436964,15143410
11656425.731436964,0
11656425.731436964,0
11656425.731436964,409390
11656425.731436964,4748098
11656425.731436964,19952521
11656425.731436964,17081410
11656425.731436964,13270582
11656425.731436964,25395
11656425.731436964,4910909
11656425.731436964,3137039
11656425.731436964,6177306
11656425.731436964,12252697
11656425.731436964,0
11656425.731436964,7688477
11656425.731436964,0
11656425.731436964,9527
11656425.731436964,12997518
11656425.731436964,31609334
11656425.731436964,65355057
11656425.731436964,10280310
11656425.731436964,14461973
11656425.731436964,2907116
11656425.731436964,0
11656425.731436964,18806446
11656425.731436964,34073278
11656425.731436964,903453
11656425.731436964,417711
11656425.731436964,28562485
11656425.731436964,11510268
11656425.731436964,335668
11656425.731436964,7908502
11656425.731436964,47823021
11656425.731436964,32516017
11656425.731436964,24
11656425.731436964,0
11656425.731436964,7840139
11656425.731436964,1236935
11656425.731436964,11132414
11656425.731436964,28128177
11656425.731436964,69452452
11656425.731436964,80931908
11656425.731436964,7501012
11656425.731436964,3981089
11656425.731436964,5577635
11656425.731436964,2278057
11656425.731436964,11352125
11656425.731436964,862585
11656425.731436964,12660488
11656425.731436964,15771492
11656425.731436964,20878713
11656425.731436964,2345972
11656425.731436964,0
11656425.731436964,108432319
11656425.731436964,3848964
11656425.731436964,392576
11656425.731436964,80543
11656425.731436964,453894
11656425.731436964,2016053
11656425.731436964,595569
11656425.731436964,2138098
11656425.731436964,43460597
11656425.731436964,1028530
11656425.731436964,199744594
11656425.731436964,0
11656425.731436964,0
11656425.731436964,598957
11656425.731436964,62523562
11656425.731436964,408068
11656425.731436964,8232310
11656425.731436964,24203906
11656425.731436964,4121418
11656425.731436964,0
11656425.731436964,0
11656425.731436964,292306
11656425.731436964,0
11656425.731436964,400328
11656425.731436964,7813529
11656425.731436964,17986176
11656425.731436964,0
11656425.731436964,0
11656425.731436964,1405846
11656425.731436964,59620647
11656425.731436964,71438894
11656425.731436964,0
11656425.731436964,23955733
11656425.731436964,0
11656425.731436964,535047
11656425.731436964,10826269
11656425.731436964,0
11656425.731436964,225326
11656425.731436964,605957
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,2300152
11656425.731436964,9052686
11656425.731436964,0
11656425.731436964,36628046
11656425.731436964,242963
11656425.731436964,10773315
11656425.731436964,0
11656425.731436964,414130
11656425.731436964,0
11656425.731436964,780523
11656425.731436964,1470587
11656425.731436964,20565418
11656425.731436964,31272992
11656425.731436964,1017512
11656425.731436964,15482319
11656425.731436964,1294225
11656425.731436964,3456746
11656425.731436964,40374175
11656425.731436964,3568551
11656425.731436964,334801
11656425.731436964,0
11656425.731436964,1656910
11656425.731436964,606480
11656425.731436964,807208
11656425.731436964,45727515
11656425.731436964,12277030
11656425.731436964,389894
11656425.731436964,39440
11656425.731436964,6257869
11656425.731436964,0
11656425.731436964,82015130
11656425.731436964,20311
11656425.731436964,1378855
11656425.731436964,14094896
11656425.731436964,3882460
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,13109267
11656425.731436964,872785
11656425.731436964,52430959
11656425.731436964,23496129
11656425.731436964,17021102
11656425.731436964,7870441
11656425.731436964,0
11656425.731436964,3831075
11656425.731436964,7152208
11656425.731436964,0
11656425.731436964,87566350
11656425.731436964,4045662
11656425.731436964,0
11656425.731436964,898419
11656425.731436964,5547812
11656425.731436964,0
11656425.731436964,14580376
11656425.731436964,38334672
11656425.731436964,0
11656425.731436964,1479993
11656425.731436964,24877183
11656425.731436964,383866
11656425.731436964,0
11656425.731436964,9449682
11656425.731436964,287748
11656425.731436964,240276
11656425.731436964,457619
11656425.731436964,0
11656425.731436964,4817493
11656425.731436964,69537
11656425.731436964,1695527
11656425.731436964,2738019
11656425.731436964,1236333
11656425.731436964,12244334
11656425.731436964,0
11656425.731436964,45101169
11656425.731436964,843825
11656425.731436964,2256308
11656425.731436964,930153
11656425.731436964,2292714
11656425.731436964,6453486
11656425.731436964,0
11656425.731436964,0
11656425.731436964,308499
11656425.731436964,2775104
11656425.731436964,0
11656425.731436964,168880
11656425.731436964,0
11656425.731436964,7289345
11656425.731436964,0
11656425.731436964,611176
11656425.731436964,4280933
11656425.731436964,11057082
11656425.731436964,6016936
11656425.731436964,4470885
11656425.731436964,0
11656425.731436964,6310392
11656425.731436964,0
11656425.731436964,0
11656425.731436964,2460270
11656425.731436964,13234621
11656425.731436964,33541832
11656425.731436964,157616
11656425.731436964,0
11656425.731436964,0
11656425.731436964,17725939
11656425.731436964,50441181
11656425.731436964,0
11656425.731436964,40844703
11656425.731436964,9972817
11656425.731436964,695233
11656425.731436964,904041
11656425.731436964,35884
11656425.731436964,2118012
11656425.731436964,840383
11656425.731436964,33176596
11656425.731436964,86889694
11656425.731436964,128899101
11656425.731436964,513630
11656425.731436964,74264744
11656425.731436964,197279
11656425.731436964,16982009
11656425.731436964,1506027
11656425.731436964,7576586
11656425.731436964,0
11656425.731436964,8979585
11656425.731436964,1766356
11656425.731436964,54314553
11656425.731436964,14476560
11656425.731436964,21543836
11656425.731436964,29054719
11656425.731436964,430925
11656425.731436964,34525427
11656425.731436964,1085816
11656425.731436964,7033831
11656425.731436964,3718001
11656425.731436964,2331123
11656425.731436964,8261582
11656425.731436964,0
11656425.731436964,4342454
11656425.731436964,0
11656425.731436964,20016355
11656425.731436964,0
11656425.731436964,138285
11656425.731436964,0
11656425.731436964,6005923
11656425.731436964,0
11656425.731436964,10586006
11656425.731436964,2371313
11656425.731436964,14914814
11656425.731436964,0
11656425.731436964,171273
11656425.731436964,4607109
11656425.731436964,571759
11656425.731436964,46378548
11656425.731436964,7071
11656425.731436964,6446988
11656425.731436964,326115
11656425.731436964,30688385
11656425.731436964,0
11656425.731436964,17903386
11656425.731436964,13975792
11656425.731436964,24794166
11656425.731436964,12541072
11656425.731436964,0
11656425.731436964,11694150
11656425.731436964,0
11656425.731436964,0
11656425.731436964,2677458
11656425.731436964,2463379
11656425.731436964,1458254
11656425.731436964,1016696
11656425.731436964,0
11656425.731436964,8008877
11656425.731436964,951351
11656425.731436964,0
11656425.731436964,6993102
11656425.731436964,26646350
11656425.731436964,3751546
11656425.731436964,2592
11656425.731436964,1559799
11656425.731436964,883494
11656425.731436964,73203512
11656425.731436964,0
11656425.731436964,0
11656425.731436964,8853727
11656425.731436964,2058408
11656425.731436964,8400276
11656425.731436964,5826468
11656425.731436964,38718139
11656425.731436964,13040868
11656425.731436964,8686912
11656425.731436964,1370478
11656425.731436964,25786
11656425.731436964,0
11656425.731436964,12032
11656425.731436964,34094952
11656425.731436964,19735977
11656425.731436964,0
11656425.731436964,88534741
11656425.731436964,14615639
11656425.731436964,2160936
11656425.731436964,30723826
11656425.731436964,34170956
11656425.731436964,2169395
11656425.731436964,0
11656425.731436964,7296650
11656425.731436964,1428266
11656425.731436964,365115
11656425.731436964,36880730
11656425.731436964,3984820
11656425.731436964,32263484
11656425.731436964,0
11656425.731436964,14496740
11656425.731436964,2001005
11656425.731436964,12084579
11656425.731436964,0
11656425.731436964,3285855
11656425.731436964,0
11656425.731436964,1824111
11656425.731436964,346459
11656425.731436964,1077595
11656425.731436964,7073689
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,933011
11656425.731436964,27345
11656425.731436964,16033929
11656425.731436964,3349168
11656425.731436964,0
11656425.731436964,33147290
11656425.731436964,342245
11656425.731436964,43264644
11656425.731436964,20923058
11656425.731436964,7826687
11656425.731436964,4404512
11656425.731436964,0
11656425.731436964,188389
11656425.731436964,4774399
11656425.731436964,0
11656425.731436964,3938526
11656425.731436964,0
11656425.731436964,368442
11656425.731436964,5232770
11656425.731436964,28504231
11656425.731436964,5038432
11656425.731436964,50180422
11656425.731436964,122186712
11656425.731436964,69252182
11656425.731436964,17387460
11656425.731436964,303362
11656425.731436964,0
11656425.731436964,15680832
11656425.731436964,27087678
11656425.731436964,647606
11656425.731436964,3788993
11656425.731436964,581949
11656425.731436964,27485097
11656425.731436964,803676
11656425.731436964,2735871
11656425.731436964,1014418
11656425.731436964,0
11656425.731436964,960152
11656425.731436964,9074686
11656425.731436964,962210
11656425.731436964,0
11656425.731436964,1683647
11656425.731436964,48989338
11656425.731436964,4488856
11656425.731436964,7451616
11656425.731436964,5420
11656425.731436964,25268
11656425.731436964,746539
11656425.731436964,801370
11656425.731436964,4570408
11656425.731436964,999846
11656425.731436964,0
11656425.731436964,0
11656425.731436964,1229
11656425.731436964,1347031
11656425.731436964,19858743
11656425.731436964,6512623
11656425.731436964,20566946
11656425.731436964,0
11656425.731436964,57494
11656425.731436964,4009420
11656425.731436964,0
11656425.731436964,1907295
11656425.731436964,0
11656425.731436964,5003176
11656425.731436964,11858365
11656425.731436964,2436971
11656425.731436964,13687615
11656425.731436964,2422799
11656425.731436964,0
11656425.731436964,28358446
11656425.731436964,1935079
11656425.731436964,256662
11656425.731436964,0
11656425.731436964,69065884
11656425.731436964,4839348
11656425.731436964,1472566
11656425.731436964,37079501
11656425.731436964,2209274
11656425.731436964,0
11656425.731436964,0
11656425.731436964,12413779
11656425.731436964,12640089
11656425.731436964,0
11656425.731436964,7242426
11656425.731436964,0
11656425.731436964,53721
11656425.731436964,1537797
11656425.731436964,2656752
11656425.731436964,2036538
11656425.731436964,0
11656425.731436964,2980400
11656425.731436964,9110052
11656425.731436964,0
11656425.731436964,290088
11656425.731436964,317521
11656425.731436964,814626
11656425.731436964,38596901
11656425.731436964,389097
11656425.731436964,0
11656425.731436964,12670756
11656425.731436964,16143320
11656425.731436964,11720917
11656425.731436964,0
11656425.731436964,5279429
11656425.731436964,18975395
11656425.731436964,0
11656425.731436964,34870527
11656425.731436964,1649001
11656425.731436964,8877757
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,10662638
11656425.731436964,125613657
11656425.731436964,40441984
11656425.731436964,1533357
11656425.731436964,0
11656425.731436964,12186529
11656425.731436964,2333209
11656425.731436964,926319
11656425.731436964,2640475
11656425.731436964,13813
11656425.731436964,1483007
11656425.731436964,0
11656425.731436964,0
11656425.731436964,11647870
11656425.731436964,0
11656425.731436964,9977969
11656425.731436964,26331970
11656425.731436964,0
11656425.731436964,4099862
11656425.731436964,1818928
11656425.731436964,0
11656425.731436964,0
11656425.731436964,12922590
11656425.731436964,0
11656425.731436964,24
11656425.731436964,16014212
11656425.731436964,0
11656425.731436964,1709001
11656425.731436964,60870358
11656425.731436964,607294
11656425.731436964,1839681
11656425.731436964,0
11656425.731436964,911433
11656425.731436964,2662815
11656425.731436964,1558287
11656425.731436964,13047777
11656425.731436964,2478547
11656425.731436964,12908987
11656425.731436964,7640467
11656425.731436964,0
11656425.731436964,2363073
11656425.731436964,17860248
11656425.731436964,79752122
11656425.731436964,154449
11656425.731436964,204020
11656425.731436964,0
11656425.731436964,101837
11656425.731436964,4622309
11656425.731436964,3047250
11656425.731436964,16748348
11656425.731436964,0
11656425.731436964,149651565
11656425.731436964,1244703
11656425.731436964,0
11656425.731436964,1285960
11656425.731436964,0
11656425.731436964,19495299
11656425.731436964,2968
11656425.731436964,3370382
11656425.731436964,0
11656425.731436964,25267359
11656425.731436964,5401794
11656425.731436964,27474261
11656425.731436964,0
11656425.731436964,43149800
11656425.731436964,11230876
11656425.731436964,15579715
11656425.731436964,155238
11656425.731436964,23128417
11656425.731436964,3339902
11656425.731436964,11970
11656425.731436964,165316
11656425.731436964,833557
11656425.731436964,0
11656425.731436964,2253281
11656425.731436964,454309
11656425.731436964,15734328
11656425.731436964,29509
11656425.731436964,10161543
11656425.731436964,429370
11656425.731436964,0
11656425.731436964,525755
11656425.731436964,0
11656425.731436964,6652280
11656425.731436964,0
11656425.731436964,7312934
11656425.731436964,23955463
11656425.731436964,7241944
11656425.731436964,1686647
11656425.731436964,148883670
11656425.731436964,57598
11656425.731436964,13070300
11656425.731436964,6102388
11656425.731436964,27739996
11656425.731436964,27991953
11656425.731436964,0
11656425.731436964,0
11656425.731436964,112120593
11656425.731436964,69914
11656425.731436964,672241
11656425.731436964,17571442
11656425.731436964,90870733
11656425.731436964,2495425
11656425.731436964,6321033
11656425.731436964,24628931
11656425.731436964,5949170
11656425.731436964,36579695
11656425.731436964,207663938
11656425.731436964,3349129
11656425.731436964,0
11656425.731436964,6298230
11656425.731436964,21279
11656425.731436964,0
11656425.731436964,16748988
11656425.731436964,20131859
11656425.731436964,10886837
11656425.731436964,3772567
11656425.731436964,9645751
11656425.731436964,2295037
11656425.731436964,0
11656425.731436964,14341835
11656425.731436964,12827973
11656425.731436964,99612
11656425.731436964,0
11656425.731436964,0
11656425.731436964,2608736
11656425.731436964,47780308
11656425.731436964,0
11656425.731436964,3138963
11656425.731436964,16121
11656425.731436964,0
11656425.731436964,476558
11656425.731436964,2933061
11656425.731436964,11234
11656425.731436964,1704082
11656425.731436964,912842
11656425.731436964,1702904
11656425.731436964,5708674
11656425.731436964,2493
11656425.731436964,5376148
11656425.731436964,31723153
11656425.731436964,10929707
11656425.731436964,143147249
11656425.731436964,21286662
11656425.731436964,4392561
11656425.731436964,0
11656425.731436964,0
11656425.731436964,343715
11656425.731436964,0
11656425.731436964,5990903
11656425.731436964,0
11656425.731436964,1676351
11656425.731436964,18822912
11656425.731436964,18527346
11656425.731436964,0
11656425.731436964,0
11656425.731436964,5887934
11656425.731436964,34287934
11656425.731436964,38768204
11656425.731436964,10540089
11656425.731436964,9083970
11656425.731436964,4272102
11656425.731436964,904
11656425.731436964,133884
11656425.731436964,10363784
11656425.731436964,46077539
11656425.731436964,999888
11656425.731436964,738299
11656425.731436964,161588
11656425.731436964,0
11656425.731436964,0
11656425.731436964,69169353
11656425.731436964,6323626
11656425.731436964,59417713
11656425.731436964,13834854
11656425.731436964,23353528
11656425.731436964,0
11656425.731436964,44540571
11656425.731436964,26167987
11656425.731436964,0
11656425.731436964,7054615
11656425.731436964,80017635
11656425.731436964,13931057
11656425.731436964,0
11656425.731436964,69882
11656425.731436964,13721754
11656425.731436964,4552856
11656425.731436964,6049231
11656425.731436964,25988405
11656425.731436964,1335073
11656425.731436964,19555753
11656425.731436964,0
11656425.731436964,2039743
11656425.731436964,0
11656425.731436964,22645129
11656425.731436964,0
11656425.731436964,7845102
11656425.731436964,1521319
11656425.731436964,0
11656425.731436964,0
11656425.731436964,13019341
11656425.731436964,1322413
11656425.731436964,5217878
11656425.731436964,9553316
11656425.731436964,5081306
11656425.731436964,1720787
11656425.731436964,3547324
11656425.731436964,6909619
11656425.731436964,3667686
11656425.731436964,1101084
11656425.731436964,2796528
11656425.731436964,3743480
11656425.731436964,0
11656425.731436964,1419360
11656425.731436964,9976738
11656425.731436964,32500610
11656425.731436964,10128649
11656425.731436964,6332586
11656425.731436964,44050687
11656425.731436964,33326307
11656425.731436964,0
11656425.731436964,919079
11656425.731436964,20878919
11656425.731436964,1375333
11656425.731436964,40720867
11656425.731436964,0
11656425.731436964,0
11656425.731436964,8068696
11656425.731436964,15267
11656425.731436964,114421
11656425.731436964,554
11656425.731436964,253892
11656425.731436964,2584985
11656425.731436964,330
11656425.731436964,14480295
11656425.731436964,161610940
11656425.731436964,24629
11656425.731436964,36557508
11656425.731436964,10542650
11656425.731436964,0
11656425.731436964,80601931
11656425.731436964,363208
11656425.731436964,24
11656425.731436964,4199736
11656425.731436964,146683
11656425.731436964,1624185
11656425.731436964,8867267
11656425.731436964,1133211
11656425.731436964,14529966
11656425.731436964,7140612
11656425.731436964,5537900
11656425.731436964,906507
11656425.731436964,708945
11656425.731436964,0
11656425.731436964,1087611
11656425.731436964,0
11656425.731436964,1615555
11656425.731436964,0
11656425.731436964,8121125
11656425.731436964,20307479
11656425.731436964,1876896
11656425.731436964,54727443
11656425.731436964,0
11656425.731436964,27936038
11656425.731436964,13468354
11656425.731436964,2280637
11656425.731436964,5538269
11656425.731436964,0
11656425.731436964,21949378
11656425.731436964,9448322
11656425.731436964,12892976
11656425.731436964,2374588
11656425.731436964,23554
11656425.731436964,15609075
11656425.731436964,648538
11656425.731436964,0
11656425.731436964,557548
11656425.731436964,19419059
11656425.731436964,0
11656425.731436964,2268531
11656425.731436964,2185005
11656425.731436964,0
11656425.731436964,0
11656425.731436964,1656666
11656425.731436964,11561580
11656425.731436964,24138678
11656425.731436964,7400503
11656425.731436964,112399733
11656425.731436964,16202544
11656425.731436964,4230597
11656425.731436964,837075
11656425.731436964,1762236
11656425.731436964,1745999
11656425.731436964,29422000
11656425.731436964,17010906
11656425.731436964,119264202
11656425.731436964,29160684
11656425.731436964,0
11656425.731436964,3633809
11656425.731436964,19971660
11656425.731436964,6449043
11656425.731436964,113964
11656425.731436964,7777599
11656425.731436964,0
11656425.731436964,25753238
11656425.731436964,30567001
11656425.731436964,0
11656425.731436964,2078754
11656425.731436964,9470730
11656425.731436964,1664359
11656425.731436964,34809466
11656425.731436964,562285
11656425.731436964,392013
11656425.731436964,6633829
11656425.731436964,5588099
11656425.731436964,3369267
11656425.731436964,0
11656425.731436964,1031395
11656425.731436964,4125441
11656425.731436964,64963258
11656425.731436964,0
11656425.731436964,1991562
11656425.731436964,2358491
11656425.731436964,0
11656425.731436964,0
11656425.731436964,1739185
11656425.731436964,23483
11656425.731436964,6842366
11656425.731436964,4982332
11656425.731436964,4164143
11656425.731436964,5376239
11656425.731436964,9300280
11656425.731436964,1180384
11656425.731436964,7527155
11656425.731436964,0
11656425.731436964,1732986
11656425.731436964,1097778
11656425.731436964,2943617
11656425.731436964,4746130
11656425.731436964,3034868
11656425.731436964,789138
11656425.731436964,2947139
11656425.731436964,2857799
11656425.731436964,9339
11656425.731436964,13513
11656425.731436964,5520738
11656425.731436964,2586032
11656425.731436964,2004779
11656425.731436964,13958220
11656425.731436964,5937741
11656425.731436964,23669413
11656425.731436964,2203165
11656425.731436964,663988
11656425.731436964,3017517
11656425.731436964,1289532
11656425.731436964,0
11656425.731436964,16999152
11656425.731436964,10782295
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,1570395
11656425.731436964,0
11656425.731436964,1911660
11656425.731436964,1747086
11656425.731436964,80013
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,4890778
11656425.731436964,2813715
11656425.731436964,181576
11656425.731436964,0
11656425.731436964,56116
11656425.731436964,8537699
11656425.731436964,0
11656425.731436964,413393
11656425.731436964,1882522
11656425.731436964,3935842
11656425.731436964,40477590
11656425.731436964,4801483
11656425.731436964,3058457
11656425.731436964,14016520
11656425.731436964,21662562
11656425.731436964,12008487
11656425.731436964,0
11656425.731436964,11003426
11656425.731436964,0
11656425.731436964,0
11656425.731436964,6186400
11656425.731436964,3113837
11656425.731436964,0
11656425.731436964,22658240
11656425.731436964,4769723
11656425.731436964,1226324
11656425.731436964,734846
11656425.731436964,6645540
11656425.731436964,1497069
11656425.731436964,0
11656425.731436964,24182958
11656425.731436964,3931042
11656425.731436964,1066732
11656425.731436964,514341
11656425.731436964,0
11656425.731436964,1140139
11656425.731436964,29927160
11656425.731436964,1675164
11656425.731436964,0
11656425.731436964,0
11656425.731436964,29380091
11656425.731436964,9608656
11656425.731436964,27422232
11656425.731436964,80358
11656425.731436964,23325446
11656425.731436964,374992
11656425.731436964,867120
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,10050372
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,15168932
11656425.731436964,8258867
11656425.731436964,14492676
11656425.731436964,67766217
11656425.731436964,0
11656425.731436964,2305518
11656425.731436964,14963341
11656425.731436964,33903006
11656425.731436964,32616923
11656425.731436964,33947446
11656425.731436964,613512
11656425.731436964,0
11656425.731436964,0
11656425.731436964,13753203
11656425.731436964,2666254
11656425.731436964,7705608
11656425.731436964,0
11656425.731436964,41701583
11656425.731436964,52863
11656425.731436964,2794688
11656425.731436964,0
11656425.731436964,10314223
11656425.731436964,36506826
11656425.731436964,949043
11656425.731436964,28002363
11656425.731436964,0
11656425.731436964,9214057
11656425.731436964,5857255
11656425.731436964,7476511
11656425.731436964,2106091
11656425.731436964,0
11656425.731436964,0
11656425.731436964,583899
11656425.731436964,15037803
11656425.731436964,0
11656425.731436964,10339535
11656425.731436964,112366396
11656425.731436964,7157625
11656425.731436964,0
11656425.731436964,1250996
11656425.731436964,16975692
11656425.731436964,502509
11656425.731436964,2540290
11656425.731436964,108587
11656425.731436964,4876795
11656425.731436964,1390416
11656425.731436964,45472926
11656425.731436964,3330067
11656425.731436964,3364431
11656425.731436964,0
11656425.731436964,2928882
11656425.731436964,7350860
11656425.731436964,27499874
11656425.731436964,57715316
11656425.731436964,10428033
11656425.731436964,1811821
11656425.731436964,0
11656425.731436964,0
11656425.731436964,2635167
11656425.731436964,5994721
11656425.731436964,0
11656425.731436964,668432
11656425.731436964,842733
11656425.731436964,0
11656425.731436964,8913764
11656425.731436964,0
11656425.731436964,4853696
11656425.731436964,12415385
11656425.731436964,373102
11656425.731436964,1459012
11656425.731436964,0
11656425.731436964,2738359
11656425.731436964,183451
11656425.731436964,18782503
11656425.731436964,1857812
11656425.731436964,8811338
11656425.731436964,0
11656425.731436964,79149021
11656425.731436964,4751604
11656425.731436964,0
11656425.731436964,8552504
11656425.731436964,38891
11656425.731436964,7891091
11656425.731436964,22838376
11656425.731436964,1080351
11656425.731436964,992437
11656425.731436964,34903739
11656425.731436964,7093
11656425.731436964,4145922
11656425.731436964,1988979
11656425.731436964,8938381
11656425.731436964,8798119
11656425.731436964,0
11656425.731436964,1054519
11656425.731436964,20096282
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,3010467
11656425.731436964,1792168
11656425.731436964,0
11656425.731436964,3092546
11656425.731436964,8472784
11656425.731436964,0
11656425.731436964,3665926
11656425.731436964,1139768
11656425.731436964,57615586
11656425.731436964,0
11656425.731436964,0
11656425.731436964,35324807
11656425.731436964,20771624
11656425.731436964,4102848
11656425.731436964,410061
11656425.731436964,2410736
11656425.731436964,22460321
11656425.731436964,0
11656425.731436964,4132844
11656425.731436964,4117770
11656425.731436964,0
11656425.731436964,0
11656425.731436964,48516402
11656425.731436964,0
11656425.731436964,43135333
11656425.731436964,4877887
11656425.731436964,6098138
11656425.731436964,2183755
11656425.731436964,8118581
11656425.731436964,0
11656425.731436964,37314376
11656425.731436964,0
11656425.731436964,0
11656425.731436964,538911
11656425.731436964,0
11656425.731436964,202275
11656425.731436964,6999902
11656425.731436964,22025683
11656425.731436964,731279
11656425.731436964,30343
11656425.731436964,2935061
11656425.731436964,156283
11656425.731436964,13715819
11656425.731436964,22857216
11656425.731436964,0
11656425.731436964,34047
11656425.731436964,35219907
11656425.731436964,0
11656425.731436964,0
11656425.731436964,0
11656425.731436964,8438636
11656425.731436964,1804892
11656425.731436964,17091829
11656425.731436964,12502996
11656425.731436964,27013988
11656425.731436964,7499745
11656425.731436964,0
11656425.731436964,730463
11656425.731436964,0
11656425.731436964,54383233
11656425.731436964,0
11656425.731436964,60550
11656425.731436964,9012133
11656425.731436964,0
11656425.731436964,6914529
11656425.731436964,6304542
11656425.731436964,598333
11656425.731436964,360899
11656425.731436964,4696567
11656425.731436964,1367463
11656425.731436964,5359903
11656425.731436964,0
11656425.731436964,9321719
11656425.731436964,1453482
11656425.731436964,214643
11656425.731436964,3122645
11656425.731436964,0
11656425.731436964,779560
11656425.731436964,762611
11656425.731436964,392091
11656425.731436964,7799301
11656425.731436964,1643055
11656425.731436964,0
11656425.731436964,0
11656425.731436964,684825
11656425.731436964,0
11656425.731436964,0
11656425.731436964,33000
11656425.731436964,131461108
11656425.731436964,4997051
11656425.731436964,3665456
11656425.731436964,12376728
11656425.731436964,1660327
11656425.731436964,0
11656425.731436964,6005281
11656425.731436964,0
11656425.731436964,577078
11656425.731436964,6818939
11656425.731436964,272245
11656425.731436964,35386230
11656425.731436964,4609512
11656425.731436964,0
11656425.731436964,13845136
11656425.731436964,124767155
11656425.731436964,0
11656425.731436964,2857914
11656425.731436964,0
11656425.731436964,180426100
11656425.731436964,0
11656425.731436964,3356138
11656425.731436964,0
11656425.731436964,0
11656425.731436964,107280
11656425.731436964,18291715
11656425.731436964,0
11656425.731436964,0
11656425.731436964,2412255
11656425.731436964,2769939
11656425.731436964,24160838
11656425.731436964,0
11656425.731436964,813939
11656425.731436964,0
11656425.731436964,598331
11656425.731436964,21390330
