"预测结果","真实结果"
10719104.78508316,5381983
10719104.78508316,34142829
10719104.78508316,0
10719104.78508316,9454850
10719104.78508316,62680
10719104.78508316,44439711
10719104.78508316,0
10719104.78508316,1752306
10719104.78508316,22895
10719104.78508316,64339611
10719104.78508316,17199925
10719104.78508316,10353858
10719104.78508316,20674944
10719104.78508316,1400430
10719104.78508316,335832
10719104.78508316,2965239
10719104.78508316,204302
10719104.78508316,0
10719104.78508316,3501974
10719104.78508316,494523
10719104.78508316,3089351
10719104.78508316,5522406
10719104.78508316,9781740
10719104.78508316,208791
10719104.78508316,11064162
10719104.78508316,1687048
10719104.78508316,20801111
10719104.78508316,5969283
10719104.78508316,307767
10719104.78508316,0
10719104.78508316,27429754
10719104.78508316,7878645
10719104.78508316,0
10719104.78508316,144163043
10719104.78508316,0
10719104.78508316,259138424
10719104.78508316,3758742
10719104.78508316,0
10719104.78508316,451444
10719104.78508316,1273956
10719104.78508316,47589
10719104.78508316,21885956
10719104.78508316,0
10719104.78508316,10201933
10719104.78508316,0
10719104.78508316,147333
10719104.78508316,1007812
10719104.78508316,19180
10719104.78508316,2702907
10719104.78508316,0
10719104.78508316,3120235
10719104.78508316,0
10719104.78508316,5854654
10719104.78508316,2756
10719104.78508316,1390340
10719104.78508316,0
10719104.78508316,80178497
10719104.78508316,21491325
10719104.78508316,9022801
10719104.78508316,4785091
10719104.78508316,12659529
10719104.78508316,0
10719104.78508316,3382172
10719104.78508316,9202854
10719104.78508316,2054080
10719104.78508316,4473571
10719104.78508316,3823600
10719104.78508316,51009
10719104.78508316,997167
10719104.78508316,0
10719104.78508316,37924532
10719104.78508316,2603840
10719104.78508316,0
10719104.78508316,44433679
10719104.78508316,0
10719104.78508316,687164
10719104.78508316,0
10719104.78508316,11666227
10719104.78508316,10525947
10719104.78508316,2060159
10719104.78508316,18922225
10719104.78508316,1814781
10719104.78508316,93080
10719104.78508316,46944
10719104.78508316,55989467
10719104.78508316,75522285
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,4548242
10719104.78508316,0
10719104.78508316,74326193
10719104.78508316,63456458
10719104.78508316,0
10719104.78508316,34240895
10719104.78508316,10106097
10719104.78508316,4215172
10719104.78508316,0
10719104.78508316,0
10719104.78508316,3419840
10719104.78508316,30242486
10719104.78508316,41219688
10719104.78508316,27253223
10719104.78508316,0
10719104.78508316,2906791
10719104.78508316,15606846
10719104.78508316,253346
10719104.78508316,1179573
10719104.78508316,3538231
10719104.78508316,0
10719104.78508316,10646254
10719104.78508316,4837154
10719104.78508316,0
10719104.78508316,3597
10719104.78508316,751081
10719104.78508316,0
10719104.78508316,51981810
10719104.78508316,0
10719104.78508316,0
10719104.78508316,5580301
10719104.78508316,924332
10719104.78508316,3052656
10719104.78508316,149964
10719104.78508316,288959
10719104.78508316,23444095
10719104.78508316,0
10719104.78508316,0
10719104.78508316,9687388
10719104.78508316,14911145
10719104.78508316,8516596
10719104.78508316,398922
10719104.78508316,292636
10719104.78508316,1630190
10719104.78508316,3019950
10719104.78508316,11369841
10719104.78508316,0
10719104.78508316,7577265
10719104.78508316,22174077
10719104.78508316,0
10719104.78508316,4744826
10719104.78508316,13383253
10719104.78508316,2700968
10719104.78508316,45569949
10719104.78508316,1632468
10719104.78508316,23784060
10719104.78508316,1586889
10719104.78508316,30320592
10719104.78508316,42731299
10719104.78508316,25403415
10719104.78508316,0
10719104.78508316,75661507
10719104.78508316,0
10719104.78508316,10722808
10719104.78508316,0
10719104.78508316,1107074
10719104.78508316,3690133
10719104.78508316,103283
10719104.78508316,1891578
10719104.78508316,23468835
10719104.78508316,4916382
10719104.78508316,0
10719104.78508316,44724776
10719104.78508316,38252428
10719104.78508316,30864571
10719104.78508316,4160484
10719104.78508316,49401808
10719104.78508316,5586292
10719104.78508316,1477394
10719104.78508316,5149714
10719104.78508316,8105132
10719104.78508316,0
10719104.78508316,3540898
10719104.78508316,694948
10719104.78508316,0
10719104.78508316,5928536
10719104.78508316,42778584
10719104.78508316,2062035
10719104.78508316,0
10719104.78508316,5283686
10719104.78508316,0
10719104.78508316,0
10719104.78508316,5540183
10719104.78508316,13241049
10719104.78508316,17596286
10719104.78508316,38212936
10719104.78508316,431413
10719104.78508316,3386889
10719104.78508316,0
10719104.78508316,0
10719104.78508316,6635354
10719104.78508316,20332753
10719104.78508316,889041
10719104.78508316,459372
10719104.78508316,15467456
10719104.78508316,18021
10719104.78508316,0
10719104.78508316,19030680
10719104.78508316,3316211
10719104.78508316,12214
10719104.78508316,785
10719104.78508316,3953937
10719104.78508316,0
10719104.78508316,23351
10719104.78508316,316041272
10719104.78508316,43809
10719104.78508316,17316374
10719104.78508316,0
10719104.78508316,0
10719104.78508316,16776515
10719104.78508316,20086909
10719104.78508316,3999620
10719104.78508316,48574055
10719104.78508316,9475799
10719104.78508316,1581028
10719104.78508316,10472083
10719104.78508316,5450230
10719104.78508316,0
10719104.78508316,0
10719104.78508316,24664528
10719104.78508316,587494
10719104.78508316,0
10719104.78508316,884808
10719104.78508316,6290713
10719104.78508316,16136835
10719104.78508316,6157884
10719104.78508316,1847455
10719104.78508316,7400837
10719104.78508316,0
10719104.78508316,5767362
10719104.78508316,0
10719104.78508316,2504333
10719104.78508316,0
10719104.78508316,1167885
10719104.78508316,0
10719104.78508316,0
10719104.78508316,31670273
10719104.78508316,13526172
10719104.78508316,1630979
10719104.78508316,42350657
10719104.78508316,0
10719104.78508316,77256647
10719104.78508316,1111959
10719104.78508316,26251738
10719104.78508316,5993130
10719104.78508316,4124055
10719104.78508316,20487592
10719104.78508316,3621076
10719104.78508316,4022900
10719104.78508316,0
10719104.78508316,82906942
10719104.78508316,6646513
10719104.78508316,21423929
10719104.78508316,0
10719104.78508316,2529331
10719104.78508316,2563845
10719104.78508316,34483476
10719104.78508316,0
10719104.78508316,33325384
10719104.78508316,0
10719104.78508316,1760565
10719104.78508316,4464593
10719104.78508316,4319020
10719104.78508316,2768816
10719104.78508316,1713793
10719104.78508316,21329945
10719104.78508316,22863873
10719104.78508316,2500193
10719104.78508316,91083670
10719104.78508316,0
10719104.78508316,3031635
10719104.78508316,5650068
10719104.78508316,41007675
10719104.78508316,4719671
10719104.78508316,1308
10719104.78508316,0
10719104.78508316,2327940
10719104.78508316,5541837
10719104.78508316,8513385
10719104.78508316,40792
10719104.78508316,138768
10719104.78508316,1464933
10719104.78508316,36551727
10719104.78508316,73145434
10719104.78508316,35709748
10719104.78508316,205657
10719104.78508316,10609828
10719104.78508316,12782703
10719104.78508316,2340262
10719104.78508316,178526
10719104.78508316,0
10719104.78508316,864201
10719104.78508316,23768333
10719104.78508316,1307263
10719104.78508316,8122777
10719104.78508316,0
10719104.78508316,23695872
10719104.78508316,12792407
10719104.78508316,2672142
10719104.78508316,35419745
10719104.78508316,0
10719104.78508316,6540203
10719104.78508316,5761337
10719104.78508316,45430675
10719104.78508316,0
10719104.78508316,5225
10719104.78508316,0
10719104.78508316,23354527
10719104.78508316,4842265
10719104.78508316,7950550
10719104.78508316,16071115
10719104.78508316,0
10719104.78508316,2322536
10719104.78508316,1289419
10719104.78508316,272541
10719104.78508316,2116490
10719104.78508316,1802951
10719104.78508316,5148988
10719104.78508316,55915432
10719104.78508316,13941912
10719104.78508316,9274189
10719104.78508316,0
10719104.78508316,35665
10719104.78508316,0
10719104.78508316,974403
10719104.78508316,0
10719104.78508316,1911129
10719104.78508316,9293015
10719104.78508316,1638359
10719104.78508316,598566
10719104.78508316,0
10719104.78508316,33004327
10719104.78508316,1083276
10719104.78508316,10272714
10719104.78508316,0
10719104.78508316,38452979
10719104.78508316,49021251
10719104.78508316,1036113
10719104.78508316,79784
10719104.78508316,1043285
10719104.78508316,0
10719104.78508316,23685694
10719104.78508316,7017014
10719104.78508316,8093492
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,58124587
10719104.78508316,2191516
10719104.78508316,4381416
10719104.78508316,18664
10719104.78508316,9058588
10719104.78508316,2035424
10719104.78508316,4816350
10719104.78508316,31196729
10719104.78508316,0
10719104.78508316,0
10719104.78508316,3461032
10719104.78508316,27607280
10719104.78508316,126400
10719104.78508316,0
10719104.78508316,0
10719104.78508316,1494645
10719104.78508316,13577834
10719104.78508316,0
10719104.78508316,0
10719104.78508316,5696692
10719104.78508316,428568
10719104.78508316,0
10719104.78508316,0
10719104.78508316,5013894
10719104.78508316,16316
10719104.78508316,9256820
10719104.78508316,7604331
10719104.78508316,1109651
10719104.78508316,0
10719104.78508316,452703
10719104.78508316,48458834
10719104.78508316,0
10719104.78508316,3864143
10719104.78508316,12140141
10719104.78508316,0
10719104.78508316,35304
10719104.78508316,327924
10719104.78508316,0
10719104.78508316,24325185
10719104.78508316,2040473
10719104.78508316,85686700
10719104.78508316,31076429
10719104.78508316,20886533
10719104.78508316,1500741
10719104.78508316,943120
10719104.78508316,549750
10719104.78508316,1106203
10719104.78508316,4679814
10719104.78508316,8801210
10719104.78508316,3160144
10719104.78508316,28655908
10719104.78508316,3268280
10719104.78508316,4163
10719104.78508316,2434287
10719104.78508316,655875
10719104.78508316,1170092
10719104.78508316,0
10719104.78508316,4808608
10719104.78508316,0
10719104.78508316,17285767
10719104.78508316,9365236
10719104.78508316,3274196
10719104.78508316,51982214
10719104.78508316,18613061
10719104.78508316,45286
10719104.78508316,22207781
10719104.78508316,39282899
10719104.78508316,0
10719104.78508316,31466389
10719104.78508316,682581
10719104.78508316,2703480
10719104.78508316,0
10719104.78508316,4391113
10719104.78508316,1309286
10719104.78508316,19025858
10719104.78508316,6508779
10719104.78508316,6945286
10719104.78508316,1940985
10719104.78508316,4908651
10719104.78508316,885
10719104.78508316,1315798
10719104.78508316,38027490
10719104.78508316,2234889
10719104.78508316,216047
10719104.78508316,24659665
10719104.78508316,2101499
10719104.78508316,0
10719104.78508316,74916
10719104.78508316,3349173
10719104.78508316,0
10719104.78508316,2624719
10719104.78508316,605344
10719104.78508316,2787693
10719104.78508316,1275893
10719104.78508316,36754
10719104.78508316,342877
10719104.78508316,0
10719104.78508316,186733
10719104.78508316,1740489
10719104.78508316,1977465
10719104.78508316,20056549
10719104.78508316,11490973
10719104.78508316,11723122
10719104.78508316,1106121
10719104.78508316,248257
10719104.78508316,0
10719104.78508316,12955581
10719104.78508316,15470767
10719104.78508316,7207743
10719104.78508316,0
10719104.78508316,0
10719104.78508316,67800
10719104.78508316,40465
10719104.78508316,202016
10719104.78508316,31054
10719104.78508316,37520915
10719104.78508316,0
10719104.78508316,7409801
10719104.78508316,58855
10719104.78508316,41899206
10719104.78508316,34685563
10719104.78508316,3143662
10719104.78508316,13934141
10719104.78508316,37892065
10719104.78508316,16446731
10719104.78508316,3875893
10719104.78508316,18517247
10719104.78508316,1817206
10719104.78508316,9196634
10719104.78508316,0
10719104.78508316,17404492
10719104.78508316,2878961
10719104.78508316,394944
10719104.78508316,7242744
10719104.78508316,0
10719104.78508316,800993
10719104.78508316,30677883
10719104.78508316,0
10719104.78508316,11455460
10719104.78508316,855703
10719104.78508316,930693
10719104.78508316,0
10719104.78508316,31279
10719104.78508316,2621802
10719104.78508316,30811615
10719104.78508316,0
10719104.78508316,1552361
10719104.78508316,0
10719104.78508316,0
10719104.78508316,6032438
10719104.78508316,1864590
10719104.78508316,535311
10719104.78508316,503105
10719104.78508316,0
10719104.78508316,541312
10719104.78508316,0
10719104.78508316,0
10719104.78508316,15935709
10719104.78508316,2042212
10719104.78508316,2561313
10719104.78508316,0
10719104.78508316,19644749
10719104.78508316,0
10719104.78508316,1226739
10719104.78508316,3912480
10719104.78508316,0
10719104.78508316,876716
10719104.78508316,2466417
10719104.78508316,60732658
10719104.78508316,331808938
10719104.78508316,4474439
10719104.78508316,0
10719104.78508316,878984
10719104.78508316,1403118
10719104.78508316,1698215
10719104.78508316,0
10719104.78508316,0
10719104.78508316,374019
10719104.78508316,32830493
10719104.78508316,52991132
10719104.78508316,0
10719104.78508316,0
10719104.78508316,85310
10719104.78508316,23107046
10719104.78508316,775213
10719104.78508316,210499
10719104.78508316,2472267
10719104.78508316,372005
10719104.78508316,50557
10719104.78508316,3255820
10719104.78508316,9241159
10719104.78508316,4985224
10719104.78508316,50569008
10719104.78508316,2874
10719104.78508316,6149884
10719104.78508316,0
10719104.78508316,0
10719104.78508316,434146
10719104.78508316,2800
10719104.78508316,5355240
10719104.78508316,0
10719104.78508316,234074
10719104.78508316,19697072
10719104.78508316,2005013
10719104.78508316,3177480
10719104.78508316,12327277
10719104.78508316,2005541
10719104.78508316,17568257
10719104.78508316,351589
10719104.78508316,0
10719104.78508316,36334947
10719104.78508316,1690554
10719104.78508316,6242429
10719104.78508316,35001
10719104.78508316,12585195
10719104.78508316,0
10719104.78508316,32144773
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,771331
10719104.78508316,0
10719104.78508316,12792632
10719104.78508316,733220
10719104.78508316,103407096
10719104.78508316,11508582
10719104.78508316,12533217
10719104.78508316,6987561
10719104.78508316,11187531
10719104.78508316,28086038
10719104.78508316,6086145
10719104.78508316,1428788
10719104.78508316,961358
10719104.78508316,170850
10719104.78508316,3289253
10719104.78508316,524306
10719104.78508316,1059630
10719104.78508316,2037915
10719104.78508316,1767709
10719104.78508316,4751948
10719104.78508316,0
10719104.78508316,121646
10719104.78508316,4174791
10719104.78508316,2000206
10719104.78508316,150885648
10719104.78508316,50269091
10719104.78508316,0
10719104.78508316,3198818
10719104.78508316,38267226
10719104.78508316,1179085
10719104.78508316,72165075
10719104.78508316,75110117
10719104.78508316,541662
10719104.78508316,6622034
10719104.78508316,15396
10719104.78508316,4220116
10719104.78508316,1640013
10719104.78508316,0
10719104.78508316,4364152
10719104.78508316,9012739
10719104.78508316,57169852
10719104.78508316,0
10719104.78508316,4093683
10719104.78508316,2107970
10719104.78508316,759377
10719104.78508316,3183421
10719104.78508316,444286
10719104.78508316,78808
10719104.78508316,4496068
10719104.78508316,223056
10719104.78508316,9516859
10719104.78508316,15701286
10719104.78508316,5804
10719104.78508316,1852894
10719104.78508316,4869955
10719104.78508316,5126527
10719104.78508316,463566
10719104.78508316,0
10719104.78508316,12479591
10719104.78508316,1454157
10719104.78508316,0
10719104.78508316,7775502
10719104.78508316,0
10719104.78508316,7270950
10719104.78508316,0
10719104.78508316,0
10719104.78508316,8418290
10719104.78508316,103361781
10719104.78508316,6998500
10719104.78508316,8254840
10719104.78508316,0
10719104.78508316,0
10719104.78508316,17081869
10719104.78508316,1648624
10719104.78508316,5809913
10719104.78508316,0
10719104.78508316,4534440
10719104.78508316,0
10719104.78508316,12092858
10719104.78508316,0
10719104.78508316,57724621
10719104.78508316,1664009
10719104.78508316,1074
10719104.78508316,4846432
10719104.78508316,195816
10719104.78508316,635101
10719104.78508316,0
10719104.78508316,7951207
10719104.78508316,15466506
10719104.78508316,3020833
10719104.78508316,123851647
10719104.78508316,7506554
10719104.78508316,4906010
10719104.78508316,5824170
10719104.78508316,0
10719104.78508316,34857553
10719104.78508316,6060091
10719104.78508316,0
10719104.78508316,23209976
10719104.78508316,1307162
10719104.78508316,860557
10719104.78508316,31183763
10719104.78508316,3175254
10719104.78508316,12043389
10719104.78508316,0
10719104.78508316,133559
10719104.78508316,66288
10719104.78508316,2474821
10719104.78508316,63858
10719104.78508316,352615
10719104.78508316,1518269
10719104.78508316,1271671
10719104.78508316,13143681
10719104.78508316,156680
10719104.78508316,60587
10719104.78508316,180377
10719104.78508316,4259441
10719104.78508316,2233262
10719104.78508316,0
10719104.78508316,5607099
10719104.78508316,8588312
10719104.78508316,5001028
10719104.78508316,0
10719104.78508316,0
10719104.78508316,444376
10719104.78508316,2314598
10719104.78508316,23619410
10719104.78508316,3143693
10719104.78508316,5512413
10719104.78508316,0
10719104.78508316,0
10719104.78508316,5242652
10719104.78508316,18970242
10719104.78508316,78546452
10719104.78508316,2302343
10719104.78508316,3561395
10719104.78508316,64063387
10719104.78508316,9061100
10719104.78508316,0
10719104.78508316,0
10719104.78508316,39699809
10719104.78508316,25244356
10719104.78508316,0
10719104.78508316,39886591
10719104.78508316,1023643
10719104.78508316,1040445
10719104.78508316,0
10719104.78508316,14737716
10719104.78508316,2978205
10719104.78508316,1108586
10719104.78508316,1914263
10719104.78508316,95115101
10719104.78508316,0
10719104.78508316,1563706
10719104.78508316,52898480
10719104.78508316,13132281
10719104.78508316,24994710
10719104.78508316,21855500
10719104.78508316,62608818
10719104.78508316,436934
10719104.78508316,0
10719104.78508316,10743726
10719104.78508316,29782009
10719104.78508316,3721168
10719104.78508316,4737124
10719104.78508316,0
10719104.78508316,0
10719104.78508316,3807204
10719104.78508316,4380862
10719104.78508316,1343724
10719104.78508316,9084399
10719104.78508316,0
10719104.78508316,80854
10719104.78508316,135556127
10719104.78508316,6509806
10719104.78508316,8974047
10719104.78508316,10292492
10719104.78508316,44292215
10719104.78508316,0
10719104.78508316,19653004
10719104.78508316,3809333
10719104.78508316,83264005
10719104.78508316,1145731
10719104.78508316,2024900
10719104.78508316,1222657
10719104.78508316,0
10719104.78508316,14643165
10719104.78508316,140248
10719104.78508316,0
10719104.78508316,239185
10719104.78508316,0
10719104.78508316,10545648
10719104.78508316,33149418
10719104.78508316,7439359
10719104.78508316,56203978
10719104.78508316,699686
10719104.78508316,0
10719104.78508316,7661657
10719104.78508316,11827910
10719104.78508316,7184121
10719104.78508316,435095
10719104.78508316,1495487
10719104.78508316,52581967
10719104.78508316,40402122
10719104.78508316,13189520
10719104.78508316,0
10719104.78508316,406925
10719104.78508316,0
10719104.78508316,11366098
10719104.78508316,2372889
10719104.78508316,0
10719104.78508316,18024977
10719104.78508316,1285826
10719104.78508316,0
10719104.78508316,0
10719104.78508316,201507
10719104.78508316,0
10719104.78508316,0
10719104.78508316,7978629
10719104.78508316,5070271
10719104.78508316,0
10719104.78508316,0
10719104.78508316,4998285
10719104.78508316,0
10719104.78508316,58295
10719104.78508316,127744701
10719104.78508316,5399822
10719104.78508316,5230040
10719104.78508316,0
10719104.78508316,36757929
10719104.78508316,12534157
10719104.78508316,0
10719104.78508316,5273816
10719104.78508316,12495683
10719104.78508316,12947058
10719104.78508316,8460409
10719104.78508316,3673110
10719104.78508316,0
10719104.78508316,0
10719104.78508316,80149287
10719104.78508316,2078933
10719104.78508316,9010819
10719104.78508316,0
10719104.78508316,793068
10719104.78508316,4376292
10719104.78508316,0
10719104.78508316,48978279
10719104.78508316,270277
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,4696370
10719104.78508316,27715371
10719104.78508316,544958
10719104.78508316,4525565
10719104.78508316,14907009
10719104.78508316,23210721
10719104.78508316,14933055
10719104.78508316,74602977
10719104.78508316,25660419
10719104.78508316,2676663
10719104.78508316,0
10719104.78508316,20387127
10719104.78508316,0
10719104.78508316,0
10719104.78508316,3152039
10719104.78508316,5149339
10719104.78508316,111336890
10719104.78508316,23667135
10719104.78508316,53341739
10719104.78508316,0
10719104.78508316,83870601
10719104.78508316,720409
10719104.78508316,3800440
10719104.78508316,0
10719104.78508316,25244197
10719104.78508316,7995317
10719104.78508316,1768616
10719104.78508316,680634
10719104.78508316,10660770
10719104.78508316,6336336
10719104.78508316,1742354
10719104.78508316,25136669
10719104.78508316,0
10719104.78508316,36019484
10719104.78508316,0
10719104.78508316,1304640
10719104.78508316,11705308
10719104.78508316,0
10719104.78508316,680215
10719104.78508316,997292
10719104.78508316,18653096
10719104.78508316,23391715
10719104.78508316,22184271
10719104.78508316,0
10719104.78508316,72254
10719104.78508316,3679897
10719104.78508316,36895198
10719104.78508316,17577597
10719104.78508316,0
10719104.78508316,19949497
10719104.78508316,0
10719104.78508316,2887375
10719104.78508316,0
10719104.78508316,693444
10719104.78508316,2425828
10719104.78508316,18674034
10719104.78508316,4627305
10719104.78508316,9199306
10719104.78508316,19316760
10719104.78508316,36155278
10719104.78508316,0
10719104.78508316,571064
10719104.78508316,305685
10719104.78508316,249604
10719104.78508316,5560741
10719104.78508316,2865690
10719104.78508316,21467
10719104.78508316,1119457
10719104.78508316,57074875
10719104.78508316,8659189
10719104.78508316,0
10719104.78508316,37092302
10719104.78508316,32745070
10719104.78508316,40090365
10719104.78508316,0
10719104.78508316,0
10719104.78508316,30841
10719104.78508316,7592407
10719104.78508316,11545787
10719104.78508316,44751655
10719104.78508316,18282475
10719104.78508316,18354535
10719104.78508316,1728342
10719104.78508316,0
10719104.78508316,1249898
10719104.78508316,5852057
10719104.78508316,25400006
10719104.78508316,16697361
10719104.78508316,15740206
10719104.78508316,1663431
10719104.78508316,1125055
10719104.78508316,25800214
10719104.78508316,15287005
10719104.78508316,78197331
10719104.78508316,3041840
10719104.78508316,3936714
10719104.78508316,3184332
10719104.78508316,6711660
10719104.78508316,0
10719104.78508316,5872673
10719104.78508316,0
10719104.78508316,519328
10719104.78508316,0
10719104.78508316,7687393
10719104.78508316,67552
10719104.78508316,0
10719104.78508316,13504800
10719104.78508316,0
10719104.78508316,6761938
10719104.78508316,130767919
10719104.78508316,11098537
10719104.78508316,7730515
10719104.78508316,0
10719104.78508316,0
10719104.78508316,10801066
10719104.78508316,0
10719104.78508316,0
10719104.78508316,642627
10719104.78508316,7122279
10719104.78508316,0
10719104.78508316,12445540
10719104.78508316,18454420
10719104.78508316,7871484
10719104.78508316,0
10719104.78508316,0
10719104.78508316,9677702
10719104.78508316,18243752
10719104.78508316,39804737
10719104.78508316,6825824
10719104.78508316,413691795
10719104.78508316,0
10719104.78508316,0
10719104.78508316,25680072
10719104.78508316,0
10719104.78508316,4253239
10719104.78508316,52242892
10719104.78508316,807231
10719104.78508316,4332859
10719104.78508316,1460536
10719104.78508316,4017
10719104.78508316,3618299
10719104.78508316,0
10719104.78508316,0
10719104.78508316,849983
10719104.78508316,0
10719104.78508316,8429082
10719104.78508316,0
10719104.78508316,2434624
10719104.78508316,0
10719104.78508316,0
10719104.78508316,42725
10719104.78508316,1599861
10719104.78508316,46623
10719104.78508316,8582323
10719104.78508316,1974584
10719104.78508316,36410701
10719104.78508316,4738163
10719104.78508316,72104
10719104.78508316,3079325
10719104.78508316,861246
10719104.78508316,3466727
10719104.78508316,0
10719104.78508316,115355281
10719104.78508316,554814
10719104.78508316,0
10719104.78508316,42843947
10719104.78508316,0
10719104.78508316,425808
10719104.78508316,14139132
10719104.78508316,39441732
10719104.78508316,4867389
10719104.78508316,0
10719104.78508316,4202640
10719104.78508316,0
10719104.78508316,15520510
10719104.78508316,11405983
10719104.78508316,0
10719104.78508316,40756
10719104.78508316,0
10719104.78508316,49193
10719104.78508316,85308070
10719104.78508316,1783886
10719104.78508316,7832130
10719104.78508316,8592890
10719104.78508316,1338897
10719104.78508316,89608280
10719104.78508316,3281742
10719104.78508316,88455597
10719104.78508316,0
10719104.78508316,41227995
10719104.78508316,11560337
10719104.78508316,94379201
10719104.78508316,5241325
10719104.78508316,0
10719104.78508316,4587258
10719104.78508316,29860804
10719104.78508316,1857926
10719104.78508316,999310
10719104.78508316,0
10719104.78508316,5309391
10719104.78508316,0
10719104.78508316,0
10719104.78508316,16793048
10719104.78508316,0
10719104.78508316,50783673
10719104.78508316,592731
10719104.78508316,0
10719104.78508316,19558148
10719104.78508316,0
10719104.78508316,54270407
10719104.78508316,559613
10719104.78508316,1913868
10719104.78508316,4953925
10719104.78508316,3641152
10719104.78508316,3294272
10719104.78508316,62236
10719104.78508316,951249
10719104.78508316,0
10719104.78508316,5309872
10719104.78508316,0
10719104.78508316,466272
10719104.78508316,0
10719104.78508316,395919
10719104.78508316,0
10719104.78508316,0
10719104.78508316,0
10719104.78508316,1630995
10719104.78508316,6775648
10719104.78508316,915187
10719104.78508316,0
10719104.78508316,64640419
10719104.78508316,646336
10719104.78508316,47192145
10719104.78508316,7817802
10719104.78508316,13907029
10719104.78508316,1656098
10719104.78508316,0
10719104.78508316,8981368
10719104.78508316,50460930
10719104.78508316,0
10719104.78508316,818722
10719104.78508316,0
10719104.78508316,5166166
10719104.78508316,0
10719104.78508316,100747
10719104.78508316,29198295
10719104.78508316,5971654
10719104.78508316,2930771
10719104.78508316,15019547
10719104.78508316,0
10719104.78508316,8204208
10719104.78508316,38382637
10719104.78508316,3869883
10719104.78508316,0
10719104.78508316,856412
10719104.78508316,11853141
10719104.78508316,0
10719104.78508316,51837503
10719104.78508316,5202149
10719104.78508316,1704573
10719104.78508316,16776592
10719104.78508316,29522284
10719104.78508316,19955397
10719104.78508316,1525664
10719104.78508316,10750167
10719104.78508316,3113185
10719104.78508316,53384574
10719104.78508316,10567846
10719104.78508316,305654
10719104.78508316,44360548
10719104.78508316,20739976
10719104.78508316,3706796
10719104.78508316,0
10719104.78508316,10713883
10719104.78508316,2200224
10719104.78508316,304986
10719104.78508316,0
10719104.78508316,3779135
10719104.78508316,51958
10719104.78508316,4366513
10719104.78508316,23855202
10719104.78508316,125795389
10719104.78508316,92812585
10719104.78508316,96527
10719104.78508316,32756838
10719104.78508316,229
10719104.78508316,2624678
10719104.78508316,4923669
10719104.78508316,143831
10719104.78508316,6025969
10719104.78508316,987821
10719104.78508316,20549810
10719104.78508316,91432259
10719104.78508316,0
10719104.78508316,143475
10719104.78508316,0
10719104.78508316,0
