"预测结果","真实结果"
10878979.392144235,563689
10878979.392144235,0
10878979.392144235,1332806
10878979.392144235,0
10878979.392144235,29032709
10878979.392144235,5001277
10878979.392144235,0
10878979.392144235,33064133
10878979.392144235,6922995
10878979.392144235,1050199
10878979.392144235,1006951
10878979.392144235,13076572
10878979.392144235,0
10878979.392144235,15941530
10878979.392144235,6132512
10878979.392144235,0
10878979.392144235,0
10878979.392144235,54086
10878979.392144235,11214349
10878979.392144235,2233544
10878979.392144235,0
10878979.392144235,19791140
10878979.392144235,337266
10878979.392144235,2131498
10878979.392144235,13401388
10878979.392144235,609762
10878979.392144235,0
10878979.392144235,21804124
10878979.392144235,67993881
10878979.392144235,87770
10878979.392144235,2056900
10878979.392144235,23477507
10878979.392144235,42799250
10878979.392144235,13077120
10878979.392144235,723009
10878979.392144235,9677301
10878979.392144235,0
10878979.392144235,242219
10878979.392144235,0
10878979.392144235,66577378
10878979.392144235,716079
10878979.392144235,2240113
10878979.392144235,37074465
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,10474240
10878979.392144235,134433
10878979.392144235,21355538
10878979.392144235,800595
10878979.392144235,0
10878979.392144235,75187
10878979.392144235,5310000
10878979.392144235,6140033
10878979.392144235,0
10878979.392144235,8427454
10878979.392144235,14585072
10878979.392144235,38183602
10878979.392144235,0
10878979.392144235,11474734
10878979.392144235,2598404
10878979.392144235,0
10878979.392144235,14574136
10878979.392144235,3222643
10878979.392144235,227070
10878979.392144235,0
10878979.392144235,33893680
10878979.392144235,3942900
10878979.392144235,1358838
10878979.392144235,119746907
10878979.392144235,1797238
10878979.392144235,1847948
10878979.392144235,12922852
10878979.392144235,2949263
10878979.392144235,3397613
10878979.392144235,0
10878979.392144235,2642033
10878979.392144235,6170050
10878979.392144235,93099428
10878979.392144235,1499692
10878979.392144235,0
10878979.392144235,1878064
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,49205899
10878979.392144235,16665580
10878979.392144235,2440406
10878979.392144235,19335083
10878979.392144235,3342201
10878979.392144235,132681687
10878979.392144235,3990774
10878979.392144235,0
10878979.392144235,79934
10878979.392144235,9716367
10878979.392144235,0
10878979.392144235,2344692
10878979.392144235,0
10878979.392144235,8737644
10878979.392144235,2945156
10878979.392144235,0
10878979.392144235,139869
10878979.392144235,2348434
10878979.392144235,2505952
10878979.392144235,583017
10878979.392144235,356086
10878979.392144235,14914676
10878979.392144235,5249822
10878979.392144235,86470
10878979.392144235,3605400
10878979.392144235,0
10878979.392144235,24
10878979.392144235,17854215
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,16302436
10878979.392144235,0
10878979.392144235,3111394
10878979.392144235,2515966
10878979.392144235,784119
10878979.392144235,2209574
10878979.392144235,2816
10878979.392144235,10379156
10878979.392144235,0
10878979.392144235,3411554
10878979.392144235,0
10878979.392144235,3200319
10878979.392144235,5399686
10878979.392144235,1482626
10878979.392144235,11155350
10878979.392144235,33138857
10878979.392144235,189746864
10878979.392144235,2226750
10878979.392144235,3375314
10878979.392144235,1002913
10878979.392144235,875744
10878979.392144235,2884
10878979.392144235,0
10878979.392144235,8185
10878979.392144235,11445845
10878979.392144235,604609
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,7722278
10878979.392144235,76700
10878979.392144235,3212176
10878979.392144235,2536176
10878979.392144235,12034161
10878979.392144235,11514113
10878979.392144235,12474206
10878979.392144235,2408128
10878979.392144235,1071541
10878979.392144235,558036
10878979.392144235,34536134
10878979.392144235,17540333
10878979.392144235,1435258
10878979.392144235,46289750
10878979.392144235,4595214
10878979.392144235,5595728
10878979.392144235,43913771
10878979.392144235,7509711
10878979.392144235,226602
10878979.392144235,7320007
10878979.392144235,14802398
10878979.392144235,0
10878979.392144235,1079125
10878979.392144235,54742
10878979.392144235,10391652
10878979.392144235,767332
10878979.392144235,2753980
10878979.392144235,15195590
10878979.392144235,255835
10878979.392144235,8991556
10878979.392144235,570720
10878979.392144235,38390550
10878979.392144235,51200
10878979.392144235,1184266
10878979.392144235,380236
10878979.392144235,9989093
10878979.392144235,8081695
10878979.392144235,0
10878979.392144235,6219872
10878979.392144235,363502
10878979.392144235,5173873
10878979.392144235,11114354
10878979.392144235,225064
10878979.392144235,7567648
10878979.392144235,30585905
10878979.392144235,8933360
10878979.392144235,0
10878979.392144235,6702652
10878979.392144235,67383
10878979.392144235,29078054
10878979.392144235,0
10878979.392144235,58466243
10878979.392144235,391946
10878979.392144235,56446783
10878979.392144235,4021654
10878979.392144235,28676715
10878979.392144235,8826998
10878979.392144235,1169394
10878979.392144235,5906419
10878979.392144235,4683174
10878979.392144235,13056264
10878979.392144235,98749
10878979.392144235,0
10878979.392144235,9165717
10878979.392144235,4930557
10878979.392144235,3092157
10878979.392144235,52321
10878979.392144235,0
10878979.392144235,5793696
10878979.392144235,37246856
10878979.392144235,0
10878979.392144235,3181228
10878979.392144235,0
10878979.392144235,54695970
10878979.392144235,0
10878979.392144235,335958
10878979.392144235,13611081
10878979.392144235,26199838
10878979.392144235,193755
10878979.392144235,6212979
10878979.392144235,0
10878979.392144235,116314
10878979.392144235,2468842
10878979.392144235,0
10878979.392144235,67628688
10878979.392144235,0
10878979.392144235,1114044
10878979.392144235,4045022
10878979.392144235,6582
10878979.392144235,0
10878979.392144235,2092817
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,50282
10878979.392144235,59707971
10878979.392144235,67334
10878979.392144235,8417546
10878979.392144235,5359254
10878979.392144235,25097975
10878979.392144235,0
10878979.392144235,376832
10878979.392144235,8784260
10878979.392144235,21996
10878979.392144235,498939
10878979.392144235,3846766
10878979.392144235,1006
10878979.392144235,1443837
10878979.392144235,8561521
10878979.392144235,1684316
10878979.392144235,29354811
10878979.392144235,0
10878979.392144235,0
10878979.392144235,2807240
10878979.392144235,56983434
10878979.392144235,46786
10878979.392144235,19389975
10878979.392144235,132236
10878979.392144235,1770660
10878979.392144235,0
10878979.392144235,0
10878979.392144235,686430
10878979.392144235,11124
10878979.392144235,1047050
10878979.392144235,168604
10878979.392144235,7827568
10878979.392144235,61016012
10878979.392144235,538180
10878979.392144235,25793876
10878979.392144235,4906715
10878979.392144235,2664502
10878979.392144235,7690839
10878979.392144235,11855008
10878979.392144235,0
10878979.392144235,2505930
10878979.392144235,2986376
10878979.392144235,8393130
10878979.392144235,5872367
10878979.392144235,25488410
10878979.392144235,53407140
10878979.392144235,27758271
10878979.392144235,8249573
10878979.392144235,8042039
10878979.392144235,8373044
10878979.392144235,6807547
10878979.392144235,0
10878979.392144235,2987
10878979.392144235,4600168
10878979.392144235,4040440
10878979.392144235,1212654
10878979.392144235,4773757
10878979.392144235,12749150
10878979.392144235,0
10878979.392144235,3198653
10878979.392144235,8569517
10878979.392144235,15596381
10878979.392144235,0
10878979.392144235,348509
10878979.392144235,1571226
10878979.392144235,8869730
10878979.392144235,0
10878979.392144235,0
10878979.392144235,44107
10878979.392144235,2463900
10878979.392144235,8780412
10878979.392144235,19995648
10878979.392144235,15137520
10878979.392144235,423762
10878979.392144235,0
10878979.392144235,59137750
10878979.392144235,2188558
10878979.392144235,16319963
10878979.392144235,3616486
10878979.392144235,2239607
10878979.392144235,22266
10878979.392144235,817263
10878979.392144235,233626
10878979.392144235,21908761
10878979.392144235,4738105
10878979.392144235,51299275
10878979.392144235,946454
10878979.392144235,301228
10878979.392144235,14143441
10878979.392144235,1901087
10878979.392144235,29553575
10878979.392144235,537437
10878979.392144235,14418683
10878979.392144235,11409824
10878979.392144235,33542456
10878979.392144235,745258
10878979.392144235,0
10878979.392144235,28898786
10878979.392144235,102
10878979.392144235,4275
10878979.392144235,110926668
10878979.392144235,40480128
10878979.392144235,789239
10878979.392144235,41911833
10878979.392144235,3576456
10878979.392144235,1744738
10878979.392144235,19092561
10878979.392144235,10829400
10878979.392144235,0
10878979.392144235,2838339
10878979.392144235,3401864
10878979.392144235,879547
10878979.392144235,31239331
10878979.392144235,0
10878979.392144235,44792174
10878979.392144235,0
10878979.392144235,17354
10878979.392144235,571378
10878979.392144235,0
10878979.392144235,5380249
10878979.392144235,0
10878979.392144235,7590660
10878979.392144235,848653
10878979.392144235,0
10878979.392144235,65879192
10878979.392144235,9223173
10878979.392144235,22639220
10878979.392144235,0
10878979.392144235,13462408
10878979.392144235,445519
10878979.392144235,5754848
10878979.392144235,103482868
10878979.392144235,35740178
10878979.392144235,4698275
10878979.392144235,2450732
10878979.392144235,1610829
10878979.392144235,3071996
10878979.392144235,24102452
10878979.392144235,71938120
10878979.392144235,843
10878979.392144235,1035140
10878979.392144235,0
10878979.392144235,5248736
10878979.392144235,24342356
10878979.392144235,4106602
10878979.392144235,0
10878979.392144235,403378
10878979.392144235,429318
10878979.392144235,1137274
10878979.392144235,60978836
10878979.392144235,31840752
10878979.392144235,4070856
10878979.392144235,17418002
10878979.392144235,5325548
10878979.392144235,1845809
10878979.392144235,7816925
10878979.392144235,5882318
10878979.392144235,4306319
10878979.392144235,6107727
10878979.392144235,1249783
10878979.392144235,3532812
10878979.392144235,538691
10878979.392144235,13833
10878979.392144235,22908339
10878979.392144235,4365539
10878979.392144235,0
10878979.392144235,2192778
10878979.392144235,0
10878979.392144235,4069902
10878979.392144235,4176379
10878979.392144235,5020131
10878979.392144235,20732548
10878979.392144235,1203275
10878979.392144235,6035371
10878979.392144235,0
10878979.392144235,8293895
10878979.392144235,19032563
10878979.392144235,207774
10878979.392144235,30021170
10878979.392144235,1692548
10878979.392144235,17478281
10878979.392144235,0
10878979.392144235,0
10878979.392144235,1292130
10878979.392144235,0
10878979.392144235,16457604
10878979.392144235,0
10878979.392144235,6094814
10878979.392144235,42465725
10878979.392144235,38924296
10878979.392144235,4591354
10878979.392144235,462365
10878979.392144235,6663974
10878979.392144235,1112796
10878979.392144235,8760556
10878979.392144235,6561002
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,1569466
10878979.392144235,2807524
10878979.392144235,31837016
10878979.392144235,6031509
10878979.392144235,13134198
10878979.392144235,20259276
10878979.392144235,15810319
10878979.392144235,16494998
10878979.392144235,12597233
10878979.392144235,3416809
10878979.392144235,0
10878979.392144235,1546849
10878979.392144235,11896156
10878979.392144235,5327151
10878979.392144235,2547932
10878979.392144235,0
10878979.392144235,0
10878979.392144235,6101759
10878979.392144235,0
10878979.392144235,38829218
10878979.392144235,25100019
10878979.392144235,1047647
10878979.392144235,0
10878979.392144235,34816074
10878979.392144235,1164442
10878979.392144235,29257427
10878979.392144235,0
10878979.392144235,3185800
10878979.392144235,3223386
10878979.392144235,4378562
10878979.392144235,0
10878979.392144235,16661296
10878979.392144235,14152
10878979.392144235,14482979
10878979.392144235,760994
10878979.392144235,24043142
10878979.392144235,3040674
10878979.392144235,0
10878979.392144235,3247754
10878979.392144235,0
10878979.392144235,4455989
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,762137
10878979.392144235,0
10878979.392144235,0
10878979.392144235,1941130
10878979.392144235,0
10878979.392144235,80846327
10878979.392144235,172230669
10878979.392144235,1365600
10878979.392144235,19411836
10878979.392144235,15181904
10878979.392144235,245913063
10878979.392144235,44864843
10878979.392144235,12132909
10878979.392144235,0
10878979.392144235,9894708
10878979.392144235,16975839
10878979.392144235,12309502
10878979.392144235,17275758
10878979.392144235,0
10878979.392144235,157560858
10878979.392144235,4301
10878979.392144235,6883
10878979.392144235,10058932
10878979.392144235,6306591
10878979.392144235,0
10878979.392144235,0
10878979.392144235,33402780
10878979.392144235,11710153
10878979.392144235,1265107
10878979.392144235,259336
10878979.392144235,23920379
10878979.392144235,49918290
10878979.392144235,2250
10878979.392144235,6811719
10878979.392144235,7034379
10878979.392144235,818473
10878979.392144235,1096
10878979.392144235,6792750
10878979.392144235,1244784
10878979.392144235,3855031
10878979.392144235,7636926
10878979.392144235,5189473
10878979.392144235,824999
10878979.392144235,240637675
10878979.392144235,72009
10878979.392144235,784852
10878979.392144235,19035332
10878979.392144235,14189504
10878979.392144235,30065898
10878979.392144235,66732877
10878979.392144235,16332884
10878979.392144235,5293545
10878979.392144235,46916770
10878979.392144235,700930
10878979.392144235,5459698
10878979.392144235,1184196
10878979.392144235,0
10878979.392144235,0
10878979.392144235,2322068
10878979.392144235,24912092
10878979.392144235,5193104
10878979.392144235,1407056
10878979.392144235,6715482
10878979.392144235,0
10878979.392144235,13839447
10878979.392144235,151592
10878979.392144235,65477254
10878979.392144235,20456592
10878979.392144235,0
10878979.392144235,26232416
10878979.392144235,15254333
10878979.392144235,1120587
10878979.392144235,11983770
10878979.392144235,126253
10878979.392144235,0
10878979.392144235,0
10878979.392144235,5786156
10878979.392144235,862628
10878979.392144235,7016661
10878979.392144235,4973847
10878979.392144235,4598051
10878979.392144235,0
10878979.392144235,19541364
10878979.392144235,0
10878979.392144235,31885452
10878979.392144235,1152759
10878979.392144235,23048
10878979.392144235,16012314
10878979.392144235,2136
10878979.392144235,0
10878979.392144235,1086731
10878979.392144235,154989542
10878979.392144235,488696
10878979.392144235,1234689
10878979.392144235,22913868
10878979.392144235,13796670
10878979.392144235,18458288
10878979.392144235,9721104
10878979.392144235,37111890
10878979.392144235,5836390
10878979.392144235,99415615
10878979.392144235,1719908
10878979.392144235,3083372
10878979.392144235,96602607
10878979.392144235,112332
10878979.392144235,0
10878979.392144235,5797640
10878979.392144235,973606
10878979.392144235,639958
10878979.392144235,28975246
10878979.392144235,34056438
10878979.392144235,0
10878979.392144235,889731
10878979.392144235,28641779
10878979.392144235,0
10878979.392144235,17613182
10878979.392144235,4155916
10878979.392144235,1938474
10878979.392144235,15884778
10878979.392144235,49208570
10878979.392144235,0
10878979.392144235,6086305
10878979.392144235,97005029
10878979.392144235,0
10878979.392144235,6742
10878979.392144235,79558391
10878979.392144235,6964935
10878979.392144235,5804975
10878979.392144235,12186
10878979.392144235,75055593
10878979.392144235,26618421
10878979.392144235,7056895
10878979.392144235,25991407
10878979.392144235,116169
10878979.392144235,22517
10878979.392144235,0
10878979.392144235,16610747
10878979.392144235,0
10878979.392144235,1112402
10878979.392144235,6679182
10878979.392144235,0
10878979.392144235,14337674
10878979.392144235,11766761
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,133979
10878979.392144235,41489257
10878979.392144235,7475393
10878979.392144235,102838230
10878979.392144235,8269378
10878979.392144235,0
10878979.392144235,9454121
10878979.392144235,2541902
10878979.392144235,0
10878979.392144235,1815427
10878979.392144235,6148040
10878979.392144235,4300317
10878979.392144235,0
10878979.392144235,0
10878979.392144235,3138906
10878979.392144235,0
10878979.392144235,1409504
10878979.392144235,1912315
10878979.392144235,2802084
10878979.392144235,3808076
10878979.392144235,43274384
10878979.392144235,0
10878979.392144235,11834449
10878979.392144235,162014143
10878979.392144235,258338
10878979.392144235,351604
10878979.392144235,22955176
10878979.392144235,13117078
10878979.392144235,3775830
10878979.392144235,1506903
10878979.392144235,227812784
10878979.392144235,24843017
10878979.392144235,2741463
10878979.392144235,6631768
10878979.392144235,16567943
10878979.392144235,3559008
10878979.392144235,22233
10878979.392144235,14865766
10878979.392144235,0
10878979.392144235,20448376
10878979.392144235,40207625
10878979.392144235,0
10878979.392144235,4261744
10878979.392144235,2129742
10878979.392144235,354402
10878979.392144235,0
10878979.392144235,3292228
10878979.392144235,446103
10878979.392144235,20967707
10878979.392144235,961231
10878979.392144235,3201513
10878979.392144235,0
10878979.392144235,397659
10878979.392144235,59629648
10878979.392144235,2121990
10878979.392144235,1416044
10878979.392144235,3438608
10878979.392144235,26001295
10878979.392144235,0
10878979.392144235,30111829
10878979.392144235,0
10878979.392144235,5104168
10878979.392144235,0
10878979.392144235,0
10878979.392144235,35527414
10878979.392144235,346369
10878979.392144235,4256
10878979.392144235,8293002
10878979.392144235,948197
10878979.392144235,0
10878979.392144235,852567
10878979.392144235,14440258
10878979.392144235,6638934
10878979.392144235,24429504
10878979.392144235,0
10878979.392144235,13958174
10878979.392144235,1206269
10878979.392144235,31901295
10878979.392144235,28002252
10878979.392144235,0
10878979.392144235,0
10878979.392144235,33399465
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,2650438
10878979.392144235,2125274
10878979.392144235,143906
10878979.392144235,2463460
10878979.392144235,1839032
10878979.392144235,333933
10878979.392144235,11425293
10878979.392144235,512189
10878979.392144235,47323723
10878979.392144235,2163978
10878979.392144235,0
10878979.392144235,25617227
10878979.392144235,49276984
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,1818983
10878979.392144235,847726
10878979.392144235,11700020
10878979.392144235,6883715
10878979.392144235,9997165
10878979.392144235,1112073
10878979.392144235,3939544
10878979.392144235,381618
10878979.392144235,52016981
10878979.392144235,3296983
10878979.392144235,232926
10878979.392144235,6931050
10878979.392144235,11665067
10878979.392144235,0
10878979.392144235,0
10878979.392144235,59159210
10878979.392144235,0
10878979.392144235,39042365
10878979.392144235,17238
10878979.392144235,2898409
10878979.392144235,27972930
10878979.392144235,60828889
10878979.392144235,2239501
10878979.392144235,7993332
10878979.392144235,67352501
10878979.392144235,2137202
10878979.392144235,52236
10878979.392144235,452767
10878979.392144235,372732
10878979.392144235,51518
10878979.392144235,7680369
10878979.392144235,25397830
10878979.392144235,40867944
10878979.392144235,74969360
10878979.392144235,746313
10878979.392144235,109703
10878979.392144235,20787380
10878979.392144235,500988
10878979.392144235,0
10878979.392144235,19213585
10878979.392144235,12599060
10878979.392144235,5446094
10878979.392144235,0
10878979.392144235,12122672
10878979.392144235,34155313
10878979.392144235,0
10878979.392144235,19659711
10878979.392144235,1348451
10878979.392144235,0
10878979.392144235,4251927
10878979.392144235,5217042
10878979.392144235,7766736
10878979.392144235,8486719
10878979.392144235,998847
10878979.392144235,211257743
10878979.392144235,44999572
10878979.392144235,19509356
10878979.392144235,1779055
10878979.392144235,9019559
10878979.392144235,1698102
10878979.392144235,29002115
10878979.392144235,0
10878979.392144235,418806
10878979.392144235,464501
10878979.392144235,4243852
10878979.392144235,0
10878979.392144235,2604538
10878979.392144235,10550823
10878979.392144235,0
10878979.392144235,28189590
10878979.392144235,0
10878979.392144235,6627862
10878979.392144235,1697545
10878979.392144235,0
10878979.392144235,7704764
10878979.392144235,351465
10878979.392144235,0
10878979.392144235,0
10878979.392144235,3973788
10878979.392144235,2435388
10878979.392144235,18111792
10878979.392144235,2796008
10878979.392144235,13626379
10878979.392144235,0
10878979.392144235,0
10878979.392144235,1183117
10878979.392144235,22996818
10878979.392144235,10433022
10878979.392144235,181282
10878979.392144235,16910
10878979.392144235,13247521
10878979.392144235,32394641
10878979.392144235,2385703
10878979.392144235,1572258
10878979.392144235,4846023
10878979.392144235,5316274
10878979.392144235,21551658
10878979.392144235,30199384
10878979.392144235,0
10878979.392144235,0
10878979.392144235,2587448
10878979.392144235,472771
10878979.392144235,40115
10878979.392144235,1213666
10878979.392144235,0
10878979.392144235,6288409
10878979.392144235,35147276
10878979.392144235,2247425
10878979.392144235,3787452
10878979.392144235,3400040
10878979.392144235,35910030
10878979.392144235,17203793
10878979.392144235,63110205
10878979.392144235,24964869
10878979.392144235,6664329
10878979.392144235,0
10878979.392144235,0
10878979.392144235,0
10878979.392144235,32130477
10878979.392144235,52565300
10878979.392144235,37967799
10878979.392144235,69317967
10878979.392144235,2992068
10878979.392144235,141699
10878979.392144235,8481762
10878979.392144235,0
10878979.392144235,1589627
10878979.392144235,3254742
10878979.392144235,0
10878979.392144235,8512444
10878979.392144235,1751148
10878979.392144235,38880638
10878979.392144235,28372031
10878979.392144235,14869360
10878979.392144235,5560386
10878979.392144235,1507822
10878979.392144235,0
10878979.392144235,104322695
10878979.392144235,6019349
10878979.392144235,0
10878979.392144235,1712202
10878979.392144235,0
10878979.392144235,1096264
10878979.392144235,7699225
10878979.392144235,42528192
10878979.392144235,22522142
10878979.392144235,26350766
10878979.392144235,0
10878979.392144235,1206290
10878979.392144235,6546182
10878979.392144235,1715048
10878979.392144235,1451799
10878979.392144235,21999549
10878979.392144235,36559995
10878979.392144235,4861217
10878979.392144235,294034
10878979.392144235,4057744
10878979.392144235,927396
10878979.392144235,18340683
10878979.392144235,5112043
10878979.392144235,29766
10878979.392144235,16600559
10878979.392144235,981760
10878979.392144235,0
10878979.392144235,5153584
10878979.392144235,805935
10878979.392144235,0
10878979.392144235,0
10878979.392144235,2505088
10878979.392144235,9496479
10878979.392144235,6080971
10878979.392144235,5614232
10878979.392144235,3414528
10878979.392144235,0
10878979.392144235,5781157
10878979.392144235,11986222
10878979.392144235,8246292
10878979.392144235,2266000
10878979.392144235,13532740
10878979.392144235,1075086
10878979.392144235,0
10878979.392144235,898456
10878979.392144235,3550794
10878979.392144235,0
10878979.392144235,17878282
10878979.392144235,0
10878979.392144235,1484503
10878979.392144235,2968227
10878979.392144235,0
10878979.392144235,292325
10878979.392144235,0
10878979.392144235,0
10878979.392144235,9518593
10878979.392144235,0
10878979.392144235,0
10878979.392144235,899891
10878979.392144235,19375758
10878979.392144235,12088310
10878979.392144235,2784069
10878979.392144235,0
10878979.392144235,3674751
