"预测结果","真实结果"
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,112503
9464540.947918314,9156515
9464540.947918314,0
9464540.947918314,104598258
9464540.947918314,15557949
9464540.947918314,1663622
9464540.947918314,1580082
9464540.947918314,0
9464540.947918314,80056259
9464540.947918314,3886597
9464540.947918314,14626546
9464540.947918314,2852977
9464540.947918314,328022
9464540.947918314,1433769
9464540.947918314,146242
9464540.947918314,5019527
9464540.947918314,16562614
9464540.947918314,1164409
9464540.947918314,0
9464540.947918314,0
9464540.947918314,986371
9464540.947918314,38840640
9464540.947918314,18329831
9464540.947918314,16476615
9464540.947918314,467159
9464540.947918314,25663935
9464540.947918314,46073185
9464540.947918314,2352641
9464540.947918314,4957662
9464540.947918314,12887496
9464540.947918314,914197
9464540.947918314,24
9464540.947918314,815330
9464540.947918314,0
9464540.947918314,185395
9464540.947918314,8328608
9464540.947918314,15618135
9464540.947918314,0
9464540.947918314,2906575
9464540.947918314,39281377
9464540.947918314,45807774
9464540.947918314,3228122
9464540.947918314,86590133
9464540.947918314,0
9464540.947918314,4851249
9464540.947918314,98872
9464540.947918314,2036734
9464540.947918314,56795900
9464540.947918314,45234576
9464540.947918314,26019627
9464540.947918314,0
9464540.947918314,609608
9464540.947918314,1127593
9464540.947918314,4047898
9464540.947918314,33780566
9464540.947918314,0
9464540.947918314,0
9464540.947918314,2171384
9464540.947918314,0
9464540.947918314,14886516
9464540.947918314,2693489
9464540.947918314,777551
9464540.947918314,0
9464540.947918314,2127917
9464540.947918314,0
9464540.947918314,19275311
9464540.947918314,59650201
9464540.947918314,304327
9464540.947918314,10503576
9464540.947918314,40512318
9464540.947918314,27083492
9464540.947918314,9969618
9464540.947918314,7386566
9464540.947918314,0
9464540.947918314,26854744
9464540.947918314,8367207
9464540.947918314,5144140
9464540.947918314,2388386
9464540.947918314,6076849
9464540.947918314,45346142
9464540.947918314,20116997
9464540.947918314,58318762
9464540.947918314,0
9464540.947918314,9967600
9464540.947918314,2477964
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,1663804
9464540.947918314,38270195
9464540.947918314,3071989
9464540.947918314,1561984
9464540.947918314,4316440
9464540.947918314,1879955
9464540.947918314,10607396
9464540.947918314,7025573
9464540.947918314,25273200
9464540.947918314,26664723
9464540.947918314,7329517
9464540.947918314,1483680
9464540.947918314,526384
9464540.947918314,2652836
9464540.947918314,94872
9464540.947918314,0
9464540.947918314,11131079
9464540.947918314,0
9464540.947918314,0
9464540.947918314,2778944
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,11992269
9464540.947918314,8923126
9464540.947918314,27367423
9464540.947918314,597371
9464540.947918314,1986659
9464540.947918314,14590533
9464540.947918314,291067
9464540.947918314,0
9464540.947918314,5189589
9464540.947918314,19130758
9464540.947918314,2450154
9464540.947918314,0
9464540.947918314,78
9464540.947918314,3170679
9464540.947918314,16289
9464540.947918314,4167969
9464540.947918314,202807059
9464540.947918314,11275579
9464540.947918314,1854629
9464540.947918314,20676933
9464540.947918314,1101464
9464540.947918314,86210939
9464540.947918314,65645201
9464540.947918314,13029011
9464540.947918314,30016605
9464540.947918314,13759696
9464540.947918314,25238991
9464540.947918314,13368724
9464540.947918314,23081449
9464540.947918314,0
9464540.947918314,2965581
9464540.947918314,9360888
9464540.947918314,294888
9464540.947918314,8554
9464540.947918314,4270488
9464540.947918314,0
9464540.947918314,0
9464540.947918314,4705388
9464540.947918314,0
9464540.947918314,0
9464540.947918314,387743
9464540.947918314,312572
9464540.947918314,0
9464540.947918314,19308407
9464540.947918314,7061859
9464540.947918314,11556593
9464540.947918314,41726154
9464540.947918314,0
9464540.947918314,0
9464540.947918314,3781216
9464540.947918314,9705800
9464540.947918314,2280010
9464540.947918314,776570
9464540.947918314,7513
9464540.947918314,809154
9464540.947918314,48863453
9464540.947918314,3878917
9464540.947918314,9408970
9464540.947918314,18127249
9464540.947918314,0
9464540.947918314,61617
9464540.947918314,46662728
9464540.947918314,189615
9464540.947918314,34236065
9464540.947918314,0
9464540.947918314,23166963
9464540.947918314,355462
9464540.947918314,37293333
9464540.947918314,2839632
9464540.947918314,11703263
9464540.947918314,333764499
9464540.947918314,18240698
9464540.947918314,21253348
9464540.947918314,2418
9464540.947918314,1533900
9464540.947918314,13564174
9464540.947918314,7992308
9464540.947918314,7573744
9464540.947918314,1014350
9464540.947918314,4933347
9464540.947918314,3665090
9464540.947918314,29802800
9464540.947918314,0
9464540.947918314,0
9464540.947918314,16794983
9464540.947918314,7621246
9464540.947918314,0
9464540.947918314,19608
9464540.947918314,6277179
9464540.947918314,431945
9464540.947918314,4534299
9464540.947918314,0
9464540.947918314,13820485
9464540.947918314,11803924
9464540.947918314,0
9464540.947918314,2694229
9464540.947918314,35866640
9464540.947918314,0
9464540.947918314,4799718
9464540.947918314,0
9464540.947918314,0
9464540.947918314,3273342
9464540.947918314,13450
9464540.947918314,10052770
9464540.947918314,334433
9464540.947918314,2290677
9464540.947918314,12221014
9464540.947918314,6217421
9464540.947918314,4167134
9464540.947918314,2706279
9464540.947918314,8520810
9464540.947918314,549416
9464540.947918314,443989
9464540.947918314,16708872
9464540.947918314,5179793
9464540.947918314,5823919
9464540.947918314,0
9464540.947918314,1704972
9464540.947918314,0
9464540.947918314,38332611
9464540.947918314,0
9464540.947918314,31785215
9464540.947918314,764493
9464540.947918314,15434
9464540.947918314,0
9464540.947918314,39508697
9464540.947918314,3031756
9464540.947918314,23426807
9464540.947918314,1105611
9464540.947918314,15596131
9464540.947918314,3696234
9464540.947918314,489487
9464540.947918314,16342174
9464540.947918314,958925
9464540.947918314,10277
9464540.947918314,271667
9464540.947918314,3897909
9464540.947918314,2898280
9464540.947918314,0
9464540.947918314,14632710
9464540.947918314,1670497
9464540.947918314,348665
9464540.947918314,367630
9464540.947918314,665874
9464540.947918314,0
9464540.947918314,1060915
9464540.947918314,25433445
9464540.947918314,0
9464540.947918314,52682
9464540.947918314,7746579
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,435274
9464540.947918314,4304746
9464540.947918314,0
9464540.947918314,500781
9464540.947918314,15395989
9464540.947918314,36802663
9464540.947918314,7091214
9464540.947918314,88375374
9464540.947918314,14523382
9464540.947918314,0
9464540.947918314,4565539
9464540.947918314,624221
9464540.947918314,0
9464540.947918314,3537866
9464540.947918314,5392508
9464540.947918314,51451
9464540.947918314,1124971
9464540.947918314,2729480
9464540.947918314,15338141
9464540.947918314,51256886
9464540.947918314,38530472
9464540.947918314,42629839
9464540.947918314,3934672
9464540.947918314,0
9464540.947918314,6453761
9464540.947918314,3336998
9464540.947918314,5705485
9464540.947918314,2763263
9464540.947918314,908373
9464540.947918314,0
9464540.947918314,646939
9464540.947918314,13089448
9464540.947918314,1858522
9464540.947918314,41323160
9464540.947918314,50843
9464540.947918314,1213625
9464540.947918314,1220379
9464540.947918314,1788402
9464540.947918314,14037663
9464540.947918314,1335902
9464540.947918314,25195138
9464540.947918314,0
9464540.947918314,24170536
9464540.947918314,1616863
9464540.947918314,10996067
9464540.947918314,26236122
9464540.947918314,35760
9464540.947918314,830972
9464540.947918314,44196725
9464540.947918314,27663630
9464540.947918314,2181272
9464540.947918314,1314319
9464540.947918314,909
9464540.947918314,19015230
9464540.947918314,7188250
9464540.947918314,3096
9464540.947918314,26447
9464540.947918314,398114
9464540.947918314,0
9464540.947918314,1003894
9464540.947918314,37266443
9464540.947918314,20550508
9464540.947918314,1701821
9464540.947918314,5573
9464540.947918314,24144223
9464540.947918314,5657162
9464540.947918314,0
9464540.947918314,9093514
9464540.947918314,3784
9464540.947918314,2155805
9464540.947918314,17144944
9464540.947918314,548888
9464540.947918314,11437608
9464540.947918314,13776369
9464540.947918314,168735
9464540.947918314,975109
9464540.947918314,8070680
9464540.947918314,10841031
9464540.947918314,0
9464540.947918314,4973214
9464540.947918314,13810608
9464540.947918314,7021
9464540.947918314,44960185
9464540.947918314,0
9464540.947918314,3423824
9464540.947918314,3135715
9464540.947918314,7350977
9464540.947918314,26752595
9464540.947918314,179770
9464540.947918314,0
9464540.947918314,2086269
9464540.947918314,137597588
9464540.947918314,689546
9464540.947918314,9754742
9464540.947918314,36329607
9464540.947918314,0
9464540.947918314,4953301
9464540.947918314,188995
9464540.947918314,4935724
9464540.947918314,0
9464540.947918314,6261812
9464540.947918314,11676260
9464540.947918314,757458
9464540.947918314,2916762
9464540.947918314,12507268
9464540.947918314,0
9464540.947918314,352253
9464540.947918314,1646801
9464540.947918314,1725606
9464540.947918314,0
9464540.947918314,67239666
9464540.947918314,60247806
9464540.947918314,30607714
9464540.947918314,29192232
9464540.947918314,659480
9464540.947918314,46151
9464540.947918314,0
9464540.947918314,178165
9464540.947918314,43752353
9464540.947918314,373146
9464540.947918314,1116800
9464540.947918314,0
9464540.947918314,9030928
9464540.947918314,7502274
9464540.947918314,11813930
9464540.947918314,0
9464540.947918314,0
9464540.947918314,13457294
9464540.947918314,641618
9464540.947918314,20162816
9464540.947918314,4988
9464540.947918314,5969686
9464540.947918314,28150928
9464540.947918314,0
9464540.947918314,3169055
9464540.947918314,20226432
9464540.947918314,21221638
9464540.947918314,0
9464540.947918314,7654754
9464540.947918314,28018706
9464540.947918314,638
9464540.947918314,107454116
9464540.947918314,887
9464540.947918314,8307730
9464540.947918314,858728
9464540.947918314,4503352
9464540.947918314,786432
9464540.947918314,27941036
9464540.947918314,0
9464540.947918314,0
9464540.947918314,65261
9464540.947918314,5761737
9464540.947918314,0
9464540.947918314,974675
9464540.947918314,11347915
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,6727289
9464540.947918314,2406
9464540.947918314,2013160
9464540.947918314,5360702
9464540.947918314,683331
9464540.947918314,6253414
9464540.947918314,12962940
9464540.947918314,2936810
9464540.947918314,1187850
9464540.947918314,22271277
9464540.947918314,0
9464540.947918314,1402594
9464540.947918314,0
9464540.947918314,0
9464540.947918314,17353824
9464540.947918314,19917967
9464540.947918314,0
9464540.947918314,0
9464540.947918314,281260
9464540.947918314,50789
9464540.947918314,0
9464540.947918314,4823610
9464540.947918314,40631286
9464540.947918314,3029779
9464540.947918314,0
9464540.947918314,3089195
9464540.947918314,37252425
9464540.947918314,600842
9464540.947918314,0
9464540.947918314,4630483
9464540.947918314,24241543
9464540.947918314,11788498
9464540.947918314,0
9464540.947918314,5335018
9464540.947918314,0
9464540.947918314,47579366
9464540.947918314,44511334
9464540.947918314,255907
9464540.947918314,949257
9464540.947918314,3757870
9464540.947918314,0
9464540.947918314,863220
9464540.947918314,0
9464540.947918314,5393800
9464540.947918314,5006256
9464540.947918314,8589427
9464540.947918314,0
9464540.947918314,26712
9464540.947918314,2219054
9464540.947918314,26906845
9464540.947918314,9439543
9464540.947918314,873392
9464540.947918314,19611291
9464540.947918314,856227
9464540.947918314,0
9464540.947918314,69580
9464540.947918314,0
9464540.947918314,3109973
9464540.947918314,2401878
9464540.947918314,41972749
9464540.947918314,5630965
9464540.947918314,156782
9464540.947918314,12088
9464540.947918314,6771248
9464540.947918314,3843984
9464540.947918314,12195
9464540.947918314,1378986
9464540.947918314,3542085
9464540.947918314,789184
9464540.947918314,1617637
9464540.947918314,8250568
9464540.947918314,18551292
9464540.947918314,3471918
9464540.947918314,874286
9464540.947918314,0
9464540.947918314,10064287
9464540.947918314,0
9464540.947918314,0
9464540.947918314,669015
9464540.947918314,1374864
9464540.947918314,1946294
9464540.947918314,0
9464540.947918314,626698
9464540.947918314,14575230
9464540.947918314,12420164
9464540.947918314,2188994
9464540.947918314,904965
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,303042
9464540.947918314,52782475
9464540.947918314,59604978
9464540.947918314,0
9464540.947918314,7091050
9464540.947918314,0
9464540.947918314,12401361
9464540.947918314,31272942
9464540.947918314,0
9464540.947918314,46395492
9464540.947918314,4613249
9464540.947918314,796517
9464540.947918314,4901748
9464540.947918314,0
9464540.947918314,3181883
9464540.947918314,3507957
9464540.947918314,1805852
9464540.947918314,1566755
9464540.947918314,52629524
9464540.947918314,6721314
9464540.947918314,1553107
9464540.947918314,11581613
9464540.947918314,2029383
9464540.947918314,0
9464540.947918314,275494
9464540.947918314,1283681
9464540.947918314,7023138
9464540.947918314,24877171
9464540.947918314,382
9464540.947918314,20401
9464540.947918314,56325592
9464540.947918314,162188
9464540.947918314,586333
9464540.947918314,0
9464540.947918314,43606328
9464540.947918314,4725672
9464540.947918314,20697864
9464540.947918314,2319316
9464540.947918314,2697655
9464540.947918314,5685864
9464540.947918314,0
9464540.947918314,2068221
9464540.947918314,793169
9464540.947918314,2385736
9464540.947918314,15263021
9464540.947918314,11560
9464540.947918314,3733514
9464540.947918314,4891654
9464540.947918314,0
9464540.947918314,1018214
9464540.947918314,1417424
9464540.947918314,31524760
9464540.947918314,20807018
9464540.947918314,40514
9464540.947918314,7094748
9464540.947918314,19545495
9464540.947918314,0
9464540.947918314,0
9464540.947918314,8297447
9464540.947918314,182696614
9464540.947918314,644588
9464540.947918314,0
9464540.947918314,763044
9464540.947918314,7905924
9464540.947918314,22721940
9464540.947918314,2328454
9464540.947918314,0
9464540.947918314,7311590
9464540.947918314,16417000
9464540.947918314,96
9464540.947918314,22010085
9464540.947918314,0
9464540.947918314,0
9464540.947918314,791785
9464540.947918314,2349656
9464540.947918314,4237455
9464540.947918314,12211776
9464540.947918314,6179963
9464540.947918314,0
9464540.947918314,17336099
9464540.947918314,7514044
9464540.947918314,7439188
9464540.947918314,0
9464540.947918314,2686097
9464540.947918314,14122441
9464540.947918314,301665
9464540.947918314,0
9464540.947918314,15361068
9464540.947918314,0
9464540.947918314,4662623
9464540.947918314,5853868
9464540.947918314,146754
9464540.947918314,0
9464540.947918314,9291103
9464540.947918314,910
9464540.947918314,52217
9464540.947918314,107139325
9464540.947918314,2199810
9464540.947918314,9613968
9464540.947918314,84960674
9464540.947918314,28707908
9464540.947918314,2144175
9464540.947918314,7182814
9464540.947918314,273679
9464540.947918314,0
9464540.947918314,0
9464540.947918314,37600575
9464540.947918314,45340868
9464540.947918314,369260
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,3530667
9464540.947918314,0
9464540.947918314,27670
9464540.947918314,6163573
9464540.947918314,1701863
9464540.947918314,1711214
9464540.947918314,926093
9464540.947918314,0
9464540.947918314,42583218
9464540.947918314,17695109
9464540.947918314,58354078
9464540.947918314,0
9464540.947918314,7967271
9464540.947918314,16709494
9464540.947918314,0
9464540.947918314,0
9464540.947918314,9940125
9464540.947918314,0
9464540.947918314,3699241
9464540.947918314,900646
9464540.947918314,0
9464540.947918314,10108880
9464540.947918314,0
9464540.947918314,906817
9464540.947918314,6194055
9464540.947918314,0
9464540.947918314,1603
9464540.947918314,13229144
9464540.947918314,118960
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,2456907
9464540.947918314,72538
9464540.947918314,0
9464540.947918314,4319284
9464540.947918314,0
9464540.947918314,0
9464540.947918314,16665793
9464540.947918314,44010559
9464540.947918314,6103381
9464540.947918314,4122206
9464540.947918314,12063011
9464540.947918314,0
9464540.947918314,2193529
9464540.947918314,76258231
9464540.947918314,26464730
9464540.947918314,4331912
9464540.947918314,8260392
9464540.947918314,3167856
9464540.947918314,14705985
9464540.947918314,3921615
9464540.947918314,95100
9464540.947918314,5063025
9464540.947918314,16196271
9464540.947918314,1346638
9464540.947918314,42212483
9464540.947918314,0
9464540.947918314,184220
9464540.947918314,93889
9464540.947918314,3801515
9464540.947918314,7771132
9464540.947918314,51162
9464540.947918314,7969920
9464540.947918314,457717
9464540.947918314,1522677
9464540.947918314,0
9464540.947918314,103703758
9464540.947918314,712487328
9464540.947918314,80968
9464540.947918314,41123740
9464540.947918314,2990705
9464540.947918314,14800812
9464540.947918314,84194
9464540.947918314,0
9464540.947918314,4308
9464540.947918314,2862472
9464540.947918314,9549727
9464540.947918314,946907
9464540.947918314,68752458
9464540.947918314,1135150
9464540.947918314,1977011
9464540.947918314,190813641
9464540.947918314,6715943
9464540.947918314,398146
9464540.947918314,14885090
9464540.947918314,851396
9464540.947918314,12306814
9464540.947918314,11481535
9464540.947918314,6278213
9464540.947918314,34565
9464540.947918314,44475237
9464540.947918314,14318610
9464540.947918314,5805201
9464540.947918314,0
9464540.947918314,8114187
9464540.947918314,532915
9464540.947918314,11416931
9464540.947918314,792483
9464540.947918314,8662000
9464540.947918314,80059967
9464540.947918314,407258
9464540.947918314,44622716
9464540.947918314,4421898
9464540.947918314,0
9464540.947918314,0
9464540.947918314,162855
9464540.947918314,0
9464540.947918314,51013165
9464540.947918314,292759
9464540.947918314,16767062
9464540.947918314,22192945
9464540.947918314,3986683
9464540.947918314,726949
9464540.947918314,630422
9464540.947918314,27315257
9464540.947918314,4854419
9464540.947918314,4971978
9464540.947918314,6014866
9464540.947918314,36670578
9464540.947918314,881771
9464540.947918314,22679
9464540.947918314,0
9464540.947918314,15177797
9464540.947918314,0
9464540.947918314,0
9464540.947918314,6048673
9464540.947918314,9799494
9464540.947918314,0
9464540.947918314,0
9464540.947918314,412610
9464540.947918314,0
9464540.947918314,4451525
9464540.947918314,14
9464540.947918314,40377422
9464540.947918314,1410050
9464540.947918314,3905522
9464540.947918314,4634440
9464540.947918314,8703250
9464540.947918314,6263646
9464540.947918314,37495868
9464540.947918314,1704600
9464540.947918314,62584693
9464540.947918314,40980390
9464540.947918314,0
9464540.947918314,1016064
9464540.947918314,11475863
9464540.947918314,5263712
9464540.947918314,0
9464540.947918314,19150153
9464540.947918314,5190250
9464540.947918314,11993640
9464540.947918314,3909805
9464540.947918314,653756
9464540.947918314,11597786
9464540.947918314,2122656
9464540.947918314,0
9464540.947918314,5796531
9464540.947918314,39201569
9464540.947918314,10714758
9464540.947918314,8768120
9464540.947918314,36005226
9464540.947918314,819831
9464540.947918314,1304464
9464540.947918314,231359
9464540.947918314,1434414
9464540.947918314,110921254
9464540.947918314,0
9464540.947918314,47538211
9464540.947918314,0
9464540.947918314,12124722
9464540.947918314,674512
9464540.947918314,0
9464540.947918314,76139829
9464540.947918314,64956
9464540.947918314,80206278
9464540.947918314,10231567
9464540.947918314,0
9464540.947918314,0
9464540.947918314,4489061
9464540.947918314,43321
9464540.947918314,233116
9464540.947918314,15152422
9464540.947918314,4664474
9464540.947918314,0
9464540.947918314,0
9464540.947918314,15510204
9464540.947918314,836459
9464540.947918314,117607177
9464540.947918314,8448838
9464540.947918314,2288952
9464540.947918314,2643126
9464540.947918314,0
9464540.947918314,251826
9464540.947918314,15871208
9464540.947918314,0
9464540.947918314,0
9464540.947918314,4758661
9464540.947918314,476598
9464540.947918314,4104368
9464540.947918314,1373305
9464540.947918314,7557614
9464540.947918314,37613960
9464540.947918314,30529
9464540.947918314,5189269
9464540.947918314,0
9464540.947918314,0
9464540.947918314,3299450
9464540.947918314,1374
9464540.947918314,0
9464540.947918314,0
9464540.947918314,0
9464540.947918314,3997713
9464540.947918314,0
9464540.947918314,0
9464540.947918314,64520438
9464540.947918314,3695254
9464540.947918314,3853
9464540.947918314,0
9464540.947918314,455553
9464540.947918314,7919020
9464540.947918314,10561072
9464540.947918314,13264133
9464540.947918314,998954
9464540.947918314,12997300
9464540.947918314,3416872
9464540.947918314,2944012
9464540.947918314,31183788
9464540.947918314,2085283
9464540.947918314,19866
9464540.947918314,2253324
9464540.947918314,53132868
9464540.947918314,9698513
9464540.947918314,49431828
9464540.947918314,9920747
9464540.947918314,2622870
9464540.947918314,14386442
9464540.947918314,50556877
9464540.947918314,0
9464540.947918314,46437889
9464540.947918314,0
9464540.947918314,35589427
9464540.947918314,43767214
9464540.947918314,10728084
9464540.947918314,0
9464540.947918314,663849
9464540.947918314,18701926
9464540.947918314,6230875
9464540.947918314,0
9464540.947918314,63055
9464540.947918314,0
9464540.947918314,17832
9464540.947918314,1706159
9464540.947918314,2717829
9464540.947918314,6798483
9464540.947918314,3335692
9464540.947918314,8136980
9464540.947918314,0
9464540.947918314,6650650
9464540.947918314,0
9464540.947918314,0
9464540.947918314,55688338
9464540.947918314,1253702
9464540.947918314,0
9464540.947918314,35763
9464540.947918314,0
9464540.947918314,0
9464540.947918314,9859789
9464540.947918314,2269397
9464540.947918314,3619447
9464540.947918314,0
9464540.947918314,6299635
9464540.947918314,36607
9464540.947918314,12205
9464540.947918314,6206145
9464540.947918314,53641809
9464540.947918314,22468499
9464540.947918314,1217859
9464540.947918314,0
9464540.947918314,44408136
9464540.947918314,65338914
9464540.947918314,21011404
9464540.947918314,0
9464540.947918314,542988
9464540.947918314,0
9464540.947918314,38503972
9464540.947918314,1178527
9464540.947918314,18811974
9464540.947918314,14209615
9464540.947918314,7305943
9464540.947918314,177757
9464540.947918314,37187816
9464540.947918314,35980998
9464540.947918314,2868931
9464540.947918314,0
9464540.947918314,3688889
9464540.947918314,2794304
9464540.947918314,931490
9464540.947918314,29922811
9464540.947918314,0
9464540.947918314,5905
9464540.947918314,116112
9464540.947918314,18991812
9464540.947918314,6244461
9464540.947918314,1613417
9464540.947918314,21561841
9464540.947918314,1123617
9464540.947918314,35508925
9464540.947918314,693696
9464540.947918314,2431815
9464540.947918314,125629
9464540.947918314,0
9464540.947918314,49877424
9464540.947918314,0
9464540.947918314,312669
9464540.947918314,58122813
9464540.947918314,2993675
9464540.947918314,53245740
9464540.947918314,10697780
9464540.947918314,0
9464540.947918314,218301
9464540.947918314,2560296
9464540.947918314,1259314
9464540.947918314,74157921
9464540.947918314,783802
9464540.947918314,0
9464540.947918314,2056146
9464540.947918314,0
9464540.947918314,23906877
9464540.947918314,30310275
9464540.947918314,1252535
9464540.947918314,160507
9464540.947918314,1275498
9464540.947918314,24
9464540.947918314,11188609
9464540.947918314,16122
9464540.947918314,1123708
9464540.947918314,4348199
9464540.947918314,0
9464540.947918314,21838574
9464540.947918314,769451
9464540.947918314,10107570
9464540.947918314,37031720
9464540.947918314,0
9464540.947918314,0
9464540.947918314,47508385
9464540.947918314,32666970
9464540.947918314,79976074
9464540.947918314,11646134
9464540.947918314,17335868
9464540.947918314,0
9464540.947918314,7720957
9464540.947918314,0
9464540.947918314,777746
9464540.947918314,152658691
9464540.947918314,44765373
9464540.947918314,43306049
9464540.947918314,1404649
9464540.947918314,7126412
9464540.947918314,90903275
9464540.947918314,10564530
9464540.947918314,0
9464540.947918314,29960120
9464540.947918314,0
9464540.947918314,467028
9464540.947918314,0
9464540.947918314,64197853
9464540.947918314,15460
9464540.947918314,9694797
9464540.947918314,1584102
9464540.947918314,0
9464540.947918314,238386
9464540.947918314,1662675
9464540.947918314,0
9464540.947918314,0
9464540.947918314,414897
9464540.947918314,87455
9464540.947918314,0
9464540.947918314,6079126
9464540.947918314,1522306
9464540.947918314,124658
9464540.947918314,336172
9464540.947918314,8373640
9464540.947918314,1742886
9464540.947918314,10972324
9464540.947918314,3762735
9464540.947918314,7939073
9464540.947918314,888508
9464540.947918314,0
9464540.947918314,1876946
9464540.947918314,5463501
9464540.947918314,42108673
9464540.947918314,4592089
9464540.947918314,2909142
9464540.947918314,3380403
9464540.947918314,15685517
9464540.947918314,21679222
9464540.947918314,0
9464540.947918314,14643013
9464540.947918314,4751001
9464540.947918314,203242
9464540.947918314,8104730
9464540.947918314,2362336
9464540.947918314,247727
9464540.947918314,434126
9464540.947918314,11221999
9464540.947918314,9090535
9464540.947918314,141359
9464540.947918314,14512719
9464540.947918314,2044579
9464540.947918314,0
9464540.947918314,0
9464540.947918314,2658847
9464540.947918314,64266068
9464540.947918314,18842
9464540.947918314,1208245
9464540.947918314,28941041
9464540.947918314,137753
9464540.947918314,0
9464540.947918314,111117673
9464540.947918314,15370095
9464540.947918314,1163133
9464540.947918314,335192
9464540.947918314,0
9464540.947918314,36910726
9464540.947918314,1152875
9464540.947918314,12941832
9464540.947918314,0
9464540.947918314,22579
9464540.947918314,406134
9464540.947918314,10823465
9464540.947918314,3032029
9464540.947918314,19072703
9464540.947918314,1580883
9464540.947918314,6145711
9464540.947918314,19132060
9464540.947918314,3689671
9464540.947918314,0
9464540.947918314,10305457
9464540.947918314,186957317
9464540.947918314,1898864
9464540.947918314,96
9464540.947918314,5717800
9464540.947918314,6734332
9464540.947918314,0
9464540.947918314,11005784
9464540.947918314,0
9464540.947918314,3107502
9464540.947918314,17670929
9464540.947918314,1238083
9464540.947918314,134664
9464540.947918314,10684711
9464540.947918314,0
9464540.947918314,2153604
9464540.947918314,18726477
9464540.947918314,2586266
9464540.947918314,16456887
9464540.947918314,9639464
9464540.947918314,3359877
9464540.947918314,4683568
9464540.947918314,0
9464540.947918314,33233532
9464540.947918314,29310862
9464540.947918314,156139
9464540.947918314,7631946
