"预测结果","真实结果"
11116049.08054671,6737604
11116049.08054671,96633258
11116049.08054671,0
11116049.08054671,50439146
11116049.08054671,26170346
11116049.08054671,14472901
11116049.08054671,35649905
11116049.08054671,2548922
11116049.08054671,2496886
11116049.08054671,0
11116049.08054671,9793630
11116049.08054671,0
11116049.08054671,1077956
11116049.08054671,20812584
11116049.08054671,9243550
11116049.08054671,14055816
11116049.08054671,446733
11116049.08054671,18672817
11116049.08054671,32433083
11116049.08054671,35192260
11116049.08054671,41884952
11116049.08054671,82627917
11116049.08054671,28753537
11116049.08054671,150743
11116049.08054671,39399556
11116049.08054671,5552024
11116049.08054671,2727402
11116049.08054671,10277841
11116049.08054671,2368688
11116049.08054671,1615001
11116049.08054671,890574
11116049.08054671,8004266
11116049.08054671,31363888
11116049.08054671,2521981
11116049.08054671,0
11116049.08054671,21741547
11116049.08054671,6321835
11116049.08054671,81649018
11116049.08054671,1784710
11116049.08054671,0
11116049.08054671,16682437
11116049.08054671,9133438
11116049.08054671,267520
11116049.08054671,0
11116049.08054671,9518655
11116049.08054671,26718862
11116049.08054671,0
11116049.08054671,36905751
11116049.08054671,24528639
11116049.08054671,1371511
11116049.08054671,193532637
11116049.08054671,0
11116049.08054671,36718
11116049.08054671,111872448
11116049.08054671,0
11116049.08054671,5026719
11116049.08054671,955606
11116049.08054671,38185521
11116049.08054671,7462526
11116049.08054671,29714727
11116049.08054671,4872392
11116049.08054671,0
11116049.08054671,36549112
11116049.08054671,858711
11116049.08054671,13586944
11116049.08054671,8542372
11116049.08054671,639349
11116049.08054671,0
11116049.08054671,0
11116049.08054671,4253818
11116049.08054671,34220571
11116049.08054671,3644272
11116049.08054671,41123438
11116049.08054671,0
11116049.08054671,1488640
11116049.08054671,2452551
11116049.08054671,26127789
11116049.08054671,57283991
11116049.08054671,0
11116049.08054671,20425985
11116049.08054671,355887
11116049.08054671,18154
11116049.08054671,10271870
11116049.08054671,1978407
11116049.08054671,0
11116049.08054671,1708816
11116049.08054671,96
11116049.08054671,0
11116049.08054671,1973672
11116049.08054671,7125914
11116049.08054671,38762417
11116049.08054671,5247095
11116049.08054671,0
11116049.08054671,4626050
11116049.08054671,11635504
11116049.08054671,830641
11116049.08054671,812046
11116049.08054671,0
11116049.08054671,38261291
11116049.08054671,2906163
11116049.08054671,12149652
11116049.08054671,0
11116049.08054671,7600401
11116049.08054671,9303866
11116049.08054671,2496234
11116049.08054671,6303788
11116049.08054671,14593084
11116049.08054671,34104458
11116049.08054671,61891560
11116049.08054671,122490373
11116049.08054671,0
11116049.08054671,42471384
11116049.08054671,8170275
11116049.08054671,13940982
11116049.08054671,2811805
11116049.08054671,7194955
11116049.08054671,19496003
11116049.08054671,61668
11116049.08054671,13890761
11116049.08054671,468246
11116049.08054671,40447725
11116049.08054671,33319149
11116049.08054671,36604
11116049.08054671,0
11116049.08054671,6761598
11116049.08054671,19803250
11116049.08054671,3704149
11116049.08054671,0
11116049.08054671,0
11116049.08054671,8144290
11116049.08054671,0
11116049.08054671,1861250
11116049.08054671,0
11116049.08054671,9605885
11116049.08054671,0
11116049.08054671,10073141
11116049.08054671,0
11116049.08054671,1767960
11116049.08054671,0
11116049.08054671,0
11116049.08054671,36058694
11116049.08054671,14224927
11116049.08054671,8819834
11116049.08054671,0
11116049.08054671,126455093
11116049.08054671,22882661
11116049.08054671,57349642
11116049.08054671,3164310
11116049.08054671,60586800
11116049.08054671,82823684
11116049.08054671,27083828
11116049.08054671,20278727
11116049.08054671,48719607
11116049.08054671,14413611
11116049.08054671,1043164
11116049.08054671,27001596
11116049.08054671,28668628
11116049.08054671,0
11116049.08054671,0
11116049.08054671,23163009
11116049.08054671,8706238
11116049.08054671,0
11116049.08054671,0
11116049.08054671,45490023
11116049.08054671,6646850
11116049.08054671,66528166
11116049.08054671,104492243
11116049.08054671,0
11116049.08054671,26846335
11116049.08054671,0
11116049.08054671,4990
11116049.08054671,34683352
11116049.08054671,0
11116049.08054671,3878726
11116049.08054671,0
11116049.08054671,0
11116049.08054671,28459
11116049.08054671,0
11116049.08054671,27907030
11116049.08054671,53874302
11116049.08054671,13809496
11116049.08054671,0
11116049.08054671,1141070
11116049.08054671,9358160
11116049.08054671,80801
11116049.08054671,630922
11116049.08054671,0
11116049.08054671,8592542
11116049.08054671,8749116
11116049.08054671,881372
11116049.08054671,29846274
11116049.08054671,0
11116049.08054671,2747610
11116049.08054671,0
11116049.08054671,14592
11116049.08054671,41834968
11116049.08054671,850709
11116049.08054671,3111240
11116049.08054671,0
11116049.08054671,725321
11116049.08054671,0
11116049.08054671,139960
11116049.08054671,0
11116049.08054671,34069976
11116049.08054671,9414878
11116049.08054671,14525490
11116049.08054671,6536222
11116049.08054671,33256976
11116049.08054671,0
11116049.08054671,5940442
11116049.08054671,2481819
11116049.08054671,5341398
11116049.08054671,2233648
11116049.08054671,3524781
11116049.08054671,119791389
11116049.08054671,81570271
11116049.08054671,7756542
11116049.08054671,36903951
11116049.08054671,5135762
11116049.08054671,2613832
11116049.08054671,1198537
11116049.08054671,24
11116049.08054671,972388
11116049.08054671,17768758
11116049.08054671,25903193
11116049.08054671,1102776
11116049.08054671,157877
11116049.08054671,0
11116049.08054671,1911274
11116049.08054671,0
11116049.08054671,0
11116049.08054671,15009907
11116049.08054671,15927219
11116049.08054671,159269574
11116049.08054671,267928
11116049.08054671,48487
11116049.08054671,1222621
11116049.08054671,24347235
11116049.08054671,42484791
11116049.08054671,5577036
11116049.08054671,3187240
11116049.08054671,6506932
11116049.08054671,7871608
11116049.08054671,0
11116049.08054671,145408272
11116049.08054671,3057370
11116049.08054671,3858562
11116049.08054671,52407690
11116049.08054671,6172273
11116049.08054671,3850291
11116049.08054671,2471326
11116049.08054671,37934378
11116049.08054671,16616520
11116049.08054671,100891
11116049.08054671,17799964
11116049.08054671,4846809
11116049.08054671,0
11116049.08054671,0
11116049.08054671,0
11116049.08054671,10505606
11116049.08054671,21245451
11116049.08054671,5571975
11116049.08054671,20829502
11116049.08054671,0
11116049.08054671,3792481
11116049.08054671,10725374
11116049.08054671,3589040
11116049.08054671,19892822
11116049.08054671,6072724
11116049.08054671,1678888
11116049.08054671,20001349
11116049.08054671,6883404
11116049.08054671,2016167
11116049.08054671,263258
11116049.08054671,1043608
11116049.08054671,2480695
11116049.08054671,25240016
11116049.08054671,92135896
11116049.08054671,10614218
11116049.08054671,1473678
11116049.08054671,8674165
11116049.08054671,722224
11116049.08054671,1126396
11116049.08054671,17090043
11116049.08054671,136516
11116049.08054671,324773
11116049.08054671,21771594
11116049.08054671,0
11116049.08054671,51418410
11116049.08054671,56288
11116049.08054671,51997225
11116049.08054671,10751899
11116049.08054671,0
11116049.08054671,54253
11116049.08054671,33104937
11116049.08054671,978896
11116049.08054671,22768734
11116049.08054671,8708075
11116049.08054671,26491235
11116049.08054671,1414668
11116049.08054671,6375642
11116049.08054671,34058976
11116049.08054671,0
11116049.08054671,0
11116049.08054671,10296603
11116049.08054671,17968075
11116049.08054671,31076808
11116049.08054671,7497458
11116049.08054671,408026
11116049.08054671,0
11116049.08054671,5843688
11116049.08054671,19925914
11116049.08054671,419094
11116049.08054671,0
11116049.08054671,2417493
11116049.08054671,6641710
11116049.08054671,2435661
11116049.08054671,1534
11116049.08054671,0
11116049.08054671,690515
11116049.08054671,251883
11116049.08054671,18466545
11116049.08054671,22226174
11116049.08054671,143080
11116049.08054671,82385192
11116049.08054671,1799505
11116049.08054671,301922
11116049.08054671,20156893
11116049.08054671,0
11116049.08054671,8959464
11116049.08054671,48274705
11116049.08054671,3390385
11116049.08054671,3285666
11116049.08054671,4988
11116049.08054671,6916844
11116049.08054671,524881
11116049.08054671,0
11116049.08054671,0
11116049.08054671,0
11116049.08054671,1081055
11116049.08054671,34464252
11116049.08054671,3346470
11116049.08054671,8222048
11116049.08054671,24766261
11116049.08054671,0
11116049.08054671,98495368
11116049.08054671,96053453
11116049.08054671,978684
11116049.08054671,6882566
11116049.08054671,1049259
11116049.08054671,3695896
11116049.08054671,0
11116049.08054671,1465100
11116049.08054671,0
11116049.08054671,0
11116049.08054671,3213938
11116049.08054671,75124838
11116049.08054671,4104499
11116049.08054671,47353768
11116049.08054671,19288599
11116049.08054671,0
11116049.08054671,2622513
11116049.08054671,0
11116049.08054671,6230646
11116049.08054671,77896
11116049.08054671,1063203
11116049.08054671,163892
11116049.08054671,380732
11116049.08054671,3049
11116049.08054671,64073
11116049.08054671,8091429
11116049.08054671,1356514
11116049.08054671,43012528
11116049.08054671,28631130
11116049.08054671,21028030
11116049.08054671,6106679
11116049.08054671,10736
11116049.08054671,1951122
11116049.08054671,0
11116049.08054671,1986867
11116049.08054671,26139306
11116049.08054671,15454818
11116049.08054671,791038
11116049.08054671,2420479
11116049.08054671,19032674
11116049.08054671,123772
11116049.08054671,0
11116049.08054671,3105233
11116049.08054671,0
11116049.08054671,18098147
11116049.08054671,16400021
11116049.08054671,1741800
11116049.08054671,11522866
11116049.08054671,20747788
11116049.08054671,20327250
11116049.08054671,3328000
11116049.08054671,0
11116049.08054671,8692024
11116049.08054671,0
11116049.08054671,1892912
11116049.08054671,6063051
11116049.08054671,0
11116049.08054671,9294106
11116049.08054671,115779947
11116049.08054671,13746792
11116049.08054671,200121
11116049.08054671,11056288
11116049.08054671,32746624
11116049.08054671,31024396
11116049.08054671,4110304
11116049.08054671,0
11116049.08054671,2295427
11116049.08054671,10980808
11116049.08054671,260500
11116049.08054671,9596986
11116049.08054671,1056533
11116049.08054671,3741001
11116049.08054671,25653515
11116049.08054671,5547234
11116049.08054671,1742577
11116049.08054671,349115
11116049.08054671,6785011
11116049.08054671,39565010
11116049.08054671,34615316
11116049.08054671,51245836
11116049.08054671,0
11116049.08054671,8013626
11116049.08054671,3376158
11116049.08054671,32130757
11116049.08054671,1809805
11116049.08054671,2986539
11116049.08054671,57779672
11116049.08054671,20458190
11116049.08054671,2345420
11116049.08054671,11135880
11116049.08054671,16589963
11116049.08054671,32626296
11116049.08054671,11724155
11116049.08054671,20286112
11116049.08054671,55659010
11116049.08054671,368616
11116049.08054671,47560
11116049.08054671,9912112
11116049.08054671,14134948
11116049.08054671,5876152
11116049.08054671,71171240
11116049.08054671,892230
11116049.08054671,0
11116049.08054671,279520
11116049.08054671,1055883
11116049.08054671,3281040
11116049.08054671,2215525
11116049.08054671,0
11116049.08054671,4281
11116049.08054671,40867583
11116049.08054671,14473309
11116049.08054671,60577915
11116049.08054671,357965
11116049.08054671,14836287
11116049.08054671,4402938
11116049.08054671,430732
11116049.08054671,6904095
11116049.08054671,2788138
11116049.08054671,0
11116049.08054671,911073
11116049.08054671,39177015
11116049.08054671,238232039
11116049.08054671,2252722
11116049.08054671,0
11116049.08054671,0
11116049.08054671,10754402
11116049.08054671,0
11116049.08054671,21240051
11116049.08054671,0
11116049.08054671,627830
11116049.08054671,0
11116049.08054671,0
11116049.08054671,10431389
11116049.08054671,7922406
11116049.08054671,731030
11116049.08054671,0
11116049.08054671,73530
11116049.08054671,35501
11116049.08054671,10700820
11116049.08054671,0
11116049.08054671,27982564
11116049.08054671,16850803
11116049.08054671,108082
11116049.08054671,1322126
11116049.08054671,14953170
11116049.08054671,0
11116049.08054671,63744
11116049.08054671,6023958
11116049.08054671,8159652
11116049.08054671,5198086
11116049.08054671,2045355
11116049.08054671,89406
11116049.08054671,4206242
11116049.08054671,0
11116049.08054671,29527846
11116049.08054671,6262522
11116049.08054671,16944415
11116049.08054671,0
11116049.08054671,246944
11116049.08054671,2273958
11116049.08054671,29872681
11116049.08054671,5682130
11116049.08054671,14571948
11116049.08054671,2368786
11116049.08054671,148
11116049.08054671,80176
11116049.08054671,4352387
11116049.08054671,0
11116049.08054671,144457
11116049.08054671,16630706
11116049.08054671,427134
11116049.08054671,1225182
11116049.08054671,0
11116049.08054671,3312171
11116049.08054671,929506
11116049.08054671,16076533
11116049.08054671,4735418
11116049.08054671,14796
11116049.08054671,3024614
11116049.08054671,29602219
11116049.08054671,1613041
11116049.08054671,0
11116049.08054671,9165286
11116049.08054671,9552230
11116049.08054671,885350
11116049.08054671,18118093
11116049.08054671,29857330
11116049.08054671,41826600
11116049.08054671,0
11116049.08054671,0
11116049.08054671,9434160
11116049.08054671,72347060
11116049.08054671,45202739
11116049.08054671,0
11116049.08054671,0
11116049.08054671,64870168
11116049.08054671,0
11116049.08054671,4508622
11116049.08054671,5752
11116049.08054671,0
11116049.08054671,16291079
11116049.08054671,21416158
11116049.08054671,145657227
11116049.08054671,11893363
11116049.08054671,10478190
11116049.08054671,0
11116049.08054671,0
11116049.08054671,715261
11116049.08054671,354158
11116049.08054671,1943754
11116049.08054671,18146228
11116049.08054671,54104393
11116049.08054671,17862540
11116049.08054671,127267744
11116049.08054671,22027115
11116049.08054671,1289054
11116049.08054671,190545880
11116049.08054671,12900857
11116049.08054671,987195
11116049.08054671,42126286
11116049.08054671,11725901
11116049.08054671,0
11116049.08054671,17015
11116049.08054671,1547420
11116049.08054671,1655368
11116049.08054671,10423310
11116049.08054671,0
11116049.08054671,0
11116049.08054671,193264
11116049.08054671,0
11116049.08054671,31610847
11116049.08054671,15462108
11116049.08054671,3176790
11116049.08054671,1655450
11116049.08054671,4503614
11116049.08054671,0
11116049.08054671,4105014
11116049.08054671,309039
11116049.08054671,0
11116049.08054671,22279722
11116049.08054671,2080224
11116049.08054671,13595776
11116049.08054671,13698394
11116049.08054671,286985
11116049.08054671,1746808
11116049.08054671,9878676
11116049.08054671,6045
11116049.08054671,0
11116049.08054671,1376711
11116049.08054671,0
11116049.08054671,0
11116049.08054671,74741
11116049.08054671,2523699
11116049.08054671,701272
11116049.08054671,0
11116049.08054671,0
11116049.08054671,21758952
11116049.08054671,752418
11116049.08054671,0
11116049.08054671,909525
11116049.08054671,0
11116049.08054671,0
11116049.08054671,201861
11116049.08054671,16959969
11116049.08054671,0
11116049.08054671,0
11116049.08054671,21005
11116049.08054671,12933703
11116049.08054671,19291036
11116049.08054671,1927310
11116049.08054671,24229215
11116049.08054671,0
11116049.08054671,16787934
11116049.08054671,0
11116049.08054671,20942405
11116049.08054671,2987084
11116049.08054671,29224674
11116049.08054671,0
11116049.08054671,187988
11116049.08054671,15172526
11116049.08054671,22970046
11116049.08054671,8284850
11116049.08054671,676172
11116049.08054671,0
11116049.08054671,1091939
11116049.08054671,2238152
11116049.08054671,104001
11116049.08054671,13464753
11116049.08054671,0
11116049.08054671,3879286
11116049.08054671,0
11116049.08054671,0
11116049.08054671,0
11116049.08054671,211516
11116049.08054671,66586909
11116049.08054671,59100722
11116049.08054671,4635445
11116049.08054671,6584245
11116049.08054671,20318880
11116049.08054671,105444972
11116049.08054671,7173472
11116049.08054671,2476067
11116049.08054671,91766276
11116049.08054671,7253810
11116049.08054671,17880935
11116049.08054671,0
11116049.08054671,11477265
11116049.08054671,5675030
11116049.08054671,0
11116049.08054671,145712866
11116049.08054671,21575216
11116049.08054671,93113716
11116049.08054671,1266
11116049.08054671,879448
11116049.08054671,3413686
11116049.08054671,54843798
11116049.08054671,33454717
11116049.08054671,0
11116049.08054671,30196332
11116049.08054671,6976923
11116049.08054671,1741226
11116049.08054671,69599482
11116049.08054671,595244
11116049.08054671,524940
11116049.08054671,33241092
11116049.08054671,318675
11116049.08054671,5806801
11116049.08054671,8593193
11116049.08054671,55909436
11116049.08054671,2308901
11116049.08054671,0
11116049.08054671,1537088
11116049.08054671,0
11116049.08054671,0
11116049.08054671,47269848
11116049.08054671,0
11116049.08054671,1589098
11116049.08054671,0
11116049.08054671,54476914
11116049.08054671,4434880
11116049.08054671,2785675
11116049.08054671,3951662
11116049.08054671,24212074
11116049.08054671,18323554
11116049.08054671,16367009
11116049.08054671,585299
11116049.08054671,0
11116049.08054671,3148672
11116049.08054671,15969324
11116049.08054671,0
11116049.08054671,2344252
11116049.08054671,23156486
11116049.08054671,0
11116049.08054671,2089268
11116049.08054671,18311885
11116049.08054671,27533422
11116049.08054671,6045130
11116049.08054671,1891471
11116049.08054671,0
11116049.08054671,6751500
11116049.08054671,61335461
11116049.08054671,31259749
11116049.08054671,4848285
11116049.08054671,1079846
11116049.08054671,16349484
11116049.08054671,8062259
11116049.08054671,203328037
11116049.08054671,75955935
11116049.08054671,454214
11116049.08054671,460164
11116049.08054671,0
11116049.08054671,3978379
11116049.08054671,1941797
11116049.08054671,25956666
11116049.08054671,188154
11116049.08054671,0
11116049.08054671,0
11116049.08054671,7456729
11116049.08054671,29261041
11116049.08054671,15068500
11116049.08054671,11571878
11116049.08054671,0
11116049.08054671,11237486
11116049.08054671,70558615
11116049.08054671,1768795
11116049.08054671,118932126
11116049.08054671,69421231
11116049.08054671,14035073
11116049.08054671,727250
11116049.08054671,143203071
11116049.08054671,9975282
11116049.08054671,0
11116049.08054671,572593
11116049.08054671,12574035
11116049.08054671,74000
11116049.08054671,0
11116049.08054671,23667186
11116049.08054671,0
11116049.08054671,0
11116049.08054671,302078
11116049.08054671,8149381
11116049.08054671,8358382
11116049.08054671,3185023
11116049.08054671,13620961
11116049.08054671,237144
11116049.08054671,122881051
11116049.08054671,0
11116049.08054671,0
11116049.08054671,24037
11116049.08054671,0
11116049.08054671,0
11116049.08054671,25998
11116049.08054671,1045212
11116049.08054671,0
11116049.08054671,9150835
11116049.08054671,27798616
11116049.08054671,11831788
11116049.08054671,0
11116049.08054671,0
11116049.08054671,15810514
11116049.08054671,24008892
11116049.08054671,0
11116049.08054671,18104928
11116049.08054671,39780387
11116049.08054671,34958058
11116049.08054671,0
11116049.08054671,14351580
11116049.08054671,0
11116049.08054671,14335475
11116049.08054671,524315
11116049.08054671,11536930
11116049.08054671,1146838
11116049.08054671,0
11116049.08054671,36581862
11116049.08054671,0
11116049.08054671,0
11116049.08054671,7048698
11116049.08054671,7192536
11116049.08054671,526172
11116049.08054671,925669
11116049.08054671,159922
11116049.08054671,0
11116049.08054671,3224357
11116049.08054671,0
11116049.08054671,95334701
11116049.08054671,54836886
11116049.08054671,399925536
11116049.08054671,1011036
11116049.08054671,2500658
11116049.08054671,803002
11116049.08054671,1186755
11116049.08054671,0
11116049.08054671,42011
11116049.08054671,1759
11116049.08054671,36901480
11116049.08054671,84566986
11116049.08054671,90572073
11116049.08054671,20195939
11116049.08054671,2109073
11116049.08054671,14444822
11116049.08054671,86577168
11116049.08054671,0
11116049.08054671,0
11116049.08054671,2741323
11116049.08054671,0
11116049.08054671,7123500
11116049.08054671,68422287
11116049.08054671,50462
11116049.08054671,1855934
11116049.08054671,0
11116049.08054671,0
11116049.08054671,37328765
11116049.08054671,7029149
11116049.08054671,34754690
11116049.08054671,0
11116049.08054671,159
11116049.08054671,1286172
11116049.08054671,0
11116049.08054671,12199488
11116049.08054671,16371294
11116049.08054671,0
11116049.08054671,0
11116049.08054671,0
11116049.08054671,18879216
11116049.08054671,2861519
11116049.08054671,5642530
11116049.08054671,103845587
11116049.08054671,19331247
11116049.08054671,0
11116049.08054671,15399256
11116049.08054671,2189554
11116049.08054671,17527837
11116049.08054671,0
11116049.08054671,64242
11116049.08054671,10835120
11116049.08054671,0
11116049.08054671,76038372
11116049.08054671,0
11116049.08054671,1407762
11116049.08054671,387161
11116049.08054671,58197
11116049.08054671,18429906
11116049.08054671,35176806
11116049.08054671,22978974
11116049.08054671,4703848
11116049.08054671,102893270
11116049.08054671,38098830
11116049.08054671,18317210
11116049.08054671,0
11116049.08054671,1515214
11116049.08054671,0
11116049.08054671,318670
11116049.08054671,35579
11116049.08054671,0
11116049.08054671,0
11116049.08054671,29559166
11116049.08054671,21939588
11116049.08054671,12310590
11116049.08054671,0
11116049.08054671,2008753
11116049.08054671,11775141
11116049.08054671,83107183
11116049.08054671,47923323
11116049.08054671,5806708
11116049.08054671,0
11116049.08054671,11850167
11116049.08054671,21648028
11116049.08054671,1053698
11116049.08054671,0
11116049.08054671,4283771
11116049.08054671,17235603
11116049.08054671,311670
11116049.08054671,0
11116049.08054671,4231992
11116049.08054671,1766949
11116049.08054671,4741778
11116049.08054671,41984230
11116049.08054671,13482629
11116049.08054671,0
11116049.08054671,20813118
11116049.08054671,6670877
11116049.08054671,42082218
11116049.08054671,446034
11116049.08054671,2005972
11116049.08054671,5663309
11116049.08054671,0
11116049.08054671,77308366
11116049.08054671,0
11116049.08054671,0
11116049.08054671,55936811
11116049.08054671,19250926
11116049.08054671,13880071
11116049.08054671,232574
11116049.08054671,11165139
11116049.08054671,16715719
11116049.08054671,80193933
11116049.08054671,63783
11116049.08054671,8432905
11116049.08054671,900406
11116049.08054671,1169092
11116049.08054671,8789151
11116049.08054671,18295374
11116049.08054671,115046984
11116049.08054671,145027589
11116049.08054671,20633261
11116049.08054671,97095
11116049.08054671,0
11116049.08054671,193978493
11116049.08054671,32218389
11116049.08054671,0
11116049.08054671,364233
11116049.08054671,9937989
11116049.08054671,0
11116049.08054671,12831950
11116049.08054671,19047170
11116049.08054671,0
11116049.08054671,0
11116049.08054671,1029364
11116049.08054671,0
11116049.08054671,60188864
11116049.08054671,1335128
11116049.08054671,0
11116049.08054671,19496040
11116049.08054671,39242655
11116049.08054671,130029082
11116049.08054671,26189036
11116049.08054671,6382417
11116049.08054671,2421440
11116049.08054671,4522280
11116049.08054671,7745877
11116049.08054671,15706900
11116049.08054671,310553710
11116049.08054671,13793811
11116049.08054671,0
11116049.08054671,3434111
11116049.08054671,0
11116049.08054671,1759949
11116049.08054671,2378515
11116049.08054671,0
11116049.08054671,3607462
11116049.08054671,0
11116049.08054671,283775
11116049.08054671,0
11116049.08054671,1573083
11116049.08054671,0
11116049.08054671,0
11116049.08054671,3146760
11116049.08054671,2583633
11116049.08054671,2077377
11116049.08054671,0
11116049.08054671,337172
11116049.08054671,39955806
11116049.08054671,6573807
11116049.08054671,321945
11116049.08054671,7075415
11116049.08054671,1585321
11116049.08054671,568574
11116049.08054671,1461980
11116049.08054671,13224692
11116049.08054671,3825191
11116049.08054671,15562534
11116049.08054671,8992998
11116049.08054671,1755281
11116049.08054671,873771
11116049.08054671,12011751
11116049.08054671,40678785
11116049.08054671,1503264
11116049.08054671,0
11116049.08054671,0
11116049.08054671,0
11116049.08054671,36569506
11116049.08054671,8843603
11116049.08054671,0
11116049.08054671,627549
11116049.08054671,4571976
11116049.08054671,0
11116049.08054671,95091
11116049.08054671,482220
11116049.08054671,146263
11116049.08054671,2846391
11116049.08054671,2438464
11116049.08054671,61132874
11116049.08054671,0
11116049.08054671,7870363
11116049.08054671,104633
11116049.08054671,35162517
11116049.08054671,0
11116049.08054671,1171925
11116049.08054671,2224923
11116049.08054671,34662843
11116049.08054671,2062249
11116049.08054671,7947227
11116049.08054671,57603261
